subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
8,3a,speeded_recognition,25,BC,blocked,3,correct,1087
8,3a,speeded_recognition,26,BC,intermixed,6,correct,863
8,3a,speeded_recognition,27,foil,blocked,N/A,correct,1176
8,3a,speeded_recognition,28,AB,blocked,1,correct,1118
8,3a,speeded_recognition,29,AB,intermixed,4,correct,836
8,3a,speeded_recognition,30,AC,blocked,3,correct,1320
8,3a,speeded_recognition,31,foil,intermixed,N/A,correct,1104
8,3a,speeded_recognition,32,AB,intermixed,6,incorrect,1263
8,3a,speeded_recognition,33,BC,blocked,2,correct,879
8,3a,speeded_recognition,34,foil,blocked,N/A,correct,1119
8,3a,speeded_recognition,35,AC,intermixed,5,correct,1199
8,3a,speeded_recognition,36,foil,intermixed,N/A,incorrect,1479
8,3a,speeded_recognition,37,AC,blocked,2,incorrect,1079
8,3a,speeded_recognition,38,foil,intermixed,N/A,incorrect,1159
8,3a,speeded_recognition,39,AC,blocked,3,correct,1120
8,3a,speeded_recognition,40,AC,intermixed,4,correct,1584
8,3a,speeded_recognition,41,AB,blocked,2,correct,1063
8,3a,speeded_recognition,42,AB,intermixed,4,correct,1208
8,3a,speeded_recognition,43,foil,intermixed,N/A,incorrect,1136
8,3a,speeded_recognition,44,BC,blocked,3,correct,928
8,3a,speeded_recognition,45,AB,intermixed,6,correct,944
8,3a,speeded_recognition,46,AB,blocked,3,incorrect,1287
8,3a,speeded_recognition,47,AB,intermixed,5,incorrect,1104
8,3a,speeded_recognition,48,foil,intermixed,N/A,incorrect,1104
8,3a,explicit_inference,1,AC,blocked,2,correct,3077
8,3a,explicit_inference,2,AC,intermixed,5,incorrect,2018
8,3a,explicit_inference,3,AC,intermixed,4,incorrect,2533
8,3a,explicit_inference,4,AC,blocked,1,correct,1726
8,3a,explicit_inference,5,AC,blocked,3,incorrect,2506
8,3a,explicit_inference,6,AC,intermixed,6,correct,1756
8,3a,explicit_inference,7,AC,blocked,1,correct,1554
8,3a,explicit_inference,8,AC,intermixed,6,incorrect,2289
8,3a,explicit_inference,9,AC,blocked,2,correct,1732
8,3a,explicit_inference,10,AC,intermixed,4,incorrect,2116
8,3a,explicit_inference,11,AC,blocked,3,correct,2584
8,3a,explicit_inference,12,AC,intermixed,5,correct,1681
9,3a,speeded_recognition,1,AB,blocked,1,incorrect,1052
9,3a,speeded_recognition,2,BC,intermixed,5,incorrect,1182
9,3a,speeded_recognition,3,foil,blocked,N/A,correct,1134
9,3a,speeded_recognition,4,BC,blocked,1,correct,1126
9,3a,speeded_recognition,5,foil,intermixed,N/A,incorrect,1709
9,3a,speeded_recognition,6,BC,blocked,1,correct,1290
9,3a,speeded_recognition,7,AB,intermixed,4,correct,942
9,3a,speeded_recognition,8,foil,intermixed,N/A,incorrect,1315
9,3a,speeded_recognition,9,AC,blocked,1,correct,906
9,3a,speeded_recognition,10,foil,blocked,N/A,correct,1375
9,3a,speeded_recognition,11,AC,intermixed,5,incorrect,1367
9,3a,speeded_recognition,12,BC,blocked,2,correct,2520
9,3a,speeded_recognition,13,AB,intermixed,5,correct,1477
9,3a,speeded_recognition,14,BC,blocked,3,correct,949
9,3a,speeded_recognition,15,foil,blocked,N/A,correct,1749
9,3a,speeded_recognition,16,BC,intermixed,6,correct,1504
9,3a,speeded_recognition,17,AB,blocked,3,correct,1613
9,3a,speeded_recognition,18,foil,blocked,N/A,correct,1487
9,3a,speeded_recognition,19,BC,intermixed,5,correct,1335
9,3a,speeded_recognition,20,AC,blocked,1,correct,937
9,3a,speeded_recognition,21,AC,intermixed,6,incorrect,1364
9,3a,speeded_recognition,22,AC,blocked,2,incorrect,1579
9,3a,speeded_recognition,23,AB,intermixed,6,correct,1566
9,3a,speeded_recognition,24,BC,blocked,3,correct,992
9,3a,speeded_recognition,25,AB,intermixed,6,correct,1813
9,3a,speeded_recognition,26,AB,blocked,1,correct,1507
9,3a,speeded_recognition,27,AC,intermixed,5,incorrect,1256
9,3a,speeded_recognition,28,BC,blocked,2,correct,1582
9,3a,speeded_recognition,29,BC,intermixed,4,incorrect,1526
9,3a,speeded_recognition,30,foil,intermixed,N/A,correct,1422
9,3a,speeded_recognition,31,AB,blocked,2,correct,1692
9,3a,speeded_recognition,32,AC,intermixed,4,correct,1673
9,3a,speeded_recognition,33,foil,intermixed,N/A,correct,1885
9,3a,speeded_recognition,34,AB,intermixed,4,correct,1189
9,3a,speeded_recognition,35,AB,blocked,2,correct,1874
9,3a,speeded_recognition,36,foil,blocked,N/A,correct,2066
9,3a,speeded_recognition,37,BC,intermixed,4,incorrect,1832
9,3a,speeded_recognition,38,AC,blocked,3,correct,1721
9,3a,speeded_recognition,39,BC,intermixed,6,correct,839
9,3a,speeded_recognition,40,AB,blocked,3,correct,1742
9,3a,speeded_recognition,41,AC,intermixed,6,incorrect,1569
9,3a,speeded_recognition,42,foil,blocked,N/A,correct,860
9,3a,speeded_recognition,43,AB,intermixed,5,correct,963
9,3a,speeded_recognition,44,foil,intermixed,N/A,incorrect,1516
9,3a,speeded_recognition,45,AC,blocked,2,correct,1150
9,3a,speeded_recognition,46,foil,intermixed,N/A,incorrect,1491
9,3a,speeded_recognition,47,AC,blocked,3,correct,2174
9,3a,speeded_recognition,48,AC,intermixed,4,incorrect,964
9,3a,explicit_inference,1,AC,blocked,3,incorrect,6010
9,3a,explicit_inference,2,AC,intermixed,5,correct,2906
9,3a,explicit_inference,3,AC,blocked,1,incorrect,3412
9,3a,explicit_inference,4,AC,blocked,2,correct,5529
9,3a,explicit_inference,5,AC,intermixed,4,incorrect,2944
9,3a,explicit_inference,6,AC,intermixed,6,correct,3365
9,3a,explicit_inference,7,AC,blocked,1,correct,3192
9,3a,explicit_inference,8,AC,intermixed,5,incorrect,2878
9,3a,explicit_inference,9,AC,intermixed,4,incorrect,3154
9,3a,explicit_inference,10,AC,blocked,2,correct,4239
9,3a,explicit_inference,11,AC,blocked,3,correct,3978
9,3a,explicit_inference,12,AC,intermixed,6,correct,2370
10,3a,speeded_recognition,1,AC,blocked,2,incorrect,858
10,3a,speeded_recognition,2,foil,intermixed,N/A,correct,1643
10,3a,speeded_recognition,3,AC,blocked,2,incorrect,1209
10,3a,speeded_recognition,4,BC,intermixed,4,correct,1284
10,3a,speeded_recognition,5,AC,blocked,3,incorrect,933
10,3a,speeded_recognition,6,foil,intermixed,N/A,incorrect,789
10,3a,speeded_recognition,7,BC,blocked,1,incorrect,1186
10,3a,speeded_recognition,8,AC,intermixed,5,incorrect,969
10,3a,speeded_recognition,9,AB,blocked,1,correct,1172
10,3a,speeded_recognition,10,foil,blocked,N/A,incorrect,3334
10,3a,speeded_recognition,11,BC,intermixed,5,correct,1923
10,3a,speeded_recognition,12,foil,intermixed,N/A,incorrect,829
10,3a,speeded_recognition,13,AC,blocked,1,incorrect,1383
10,3a,speeded_recognition,14,foil,blocked,N/A,incorrect,803
10,3a,speeded_recognition,15,BC,intermixed,5,correct,731
10,3a,speeded_recognition,16,BC,blocked,2,correct,749
10,3a,speeded_recognition,17,BC,intermixed,6,incorrect,682
10,3a,speeded_recognition,18,BC,blocked,2,correct,480
10,3a,speeded_recognition,19,AC,intermixed,6,incorrect,759
10,3a,speeded_recognition,20,AB,blocked,3,correct,635
10,3a,speeded_recognition,21,AB,intermixed,6,correct,578
10,3a,speeded_recognition,22,foil,blocked,N/A,incorrect,560
10,3a,speeded_recognition,23,AC,intermixed,5,incorrect,515
10,3a,speeded_recognition,24,AB,blocked,1,correct,1900
10,3a,speeded_recognition,25,foil,blocked,N/A,incorrect,809
10,3a,speeded_recognition,26,AB,intermixed,4,correct,1143
10,3a,speeded_recognition,27,AB,blocked,2,correct,1680
10,3a,speeded_recognition,28,AC,intermixed,4,incorrect,1133
10,3a,speeded_recognition,29,AB,blocked,2,correct,494
10,3a,speeded_recognition,30,foil,blocked,N/A,incorrect,1686
10,3a,speeded_recognition,31,AB,intermixed,6,N/A,N/A
10,3a,speeded_recognition,32,BC,blocked,3,correct,494
10,3a,speeded_recognition,33,AC,intermixed,6,incorrect,830
10,3a,speeded_recognition,34,AC,blocked,1,incorrect,760
10,3a,speeded_recognition,35,AB,intermixed,5,correct,1561
10,3a,speeded_recognition,36,BC,blocked,3,correct,551
10,3a,speeded_recognition,37,BC,intermixed,4,correct,614
10,3a,speeded_recognition,38,AB,blocked,3,correct,642
10,3a,speeded_recognition,39,BC,intermixed,6,correct,1531
10,3a,speeded_recognition,40,foil,intermixed,N/A,incorrect,583
10,3a,speeded_recognition,41,BC,blocked,1,correct,568
10,3a,speeded_recognition,42,AB,intermixed,5,correct,597
10,3a,speeded_recognition,43,foil,blocked,N/A,incorrect,612
10,3a,speeded_recognition,44,AB,intermixed,4,correct,1561
10,3a,speeded_recognition,45,AC,blocked,3,incorrect,990
10,3a,speeded_recognition,46,foil,intermixed,N/A,N/A,N/A
10,3a,speeded_recognition,47,foil,intermixed,N/A,incorrect,656
10,3a,speeded_recognition,48,AC,intermixed,4,N/A,N/A
10,3a,explicit_inference,1,AC,intermixed,5,correct,8068
10,3a,explicit_inference,2,AC,blocked,3,incorrect,5372
10,3a,explicit_inference,3,AC,intermixed,6,incorrect,4688
10,3a,explicit_inference,4,AC,blocked,1,correct,3854
10,3a,explicit_inference,5,AC,intermixed,4,incorrect,3489
10,3a,explicit_inference,6,AC,blocked,2,correct,3959
10,3a,explicit_inference,7,AC,blocked,2,incorrect,4189
10,3a,explicit_inference,8,AC,intermixed,4,correct,4863
10,3a,explicit_inference,9,AC,intermixed,6,incorrect,4083
10,3a,explicit_inference,10,AC,blocked,1,incorrect,3863
10,3a,explicit_inference,11,AC,intermixed,5,incorrect,3440
10,3a,explicit_inference,12,AC,blocked,3,incorrect,4740
11,3a,speeded_recognition,1,AB,blocked,2,correct,1145
11,3a,speeded_recognition,2,BC,intermixed,4,incorrect,988
11,3a,speeded_recognition,3,BC,blocked,3,correct,1231
11,3a,speeded_recognition,4,foil,intermixed,N/A,incorrect,1138
11,3a,speeded_recognition,5,AB,intermixed,4,correct,1158
11,3a,speeded_recognition,6,AB,blocked,1,correct,1164
11,3a,speeded_recognition,7,foil,intermixed,N/A,correct,1053
11,3a,speeded_recognition,8,BC,blocked,2,correct,1147
11,3a,speeded_recognition,9,AB,intermixed,5,correct,1064
11,3a,speeded_recognition,10,foil,blocked,N/A,correct,1177
11,3a,speeded_recognition,11,BC,intermixed,4,correct,1313
11,3a,speeded_recognition,12,foil,blocked,N/A,incorrect,993
11,3a,speeded_recognition,13,AB,intermixed,4,correct,1134
11,3a,speeded_recognition,14,BC,blocked,3,correct,1414
11,3a,speeded_recognition,15,AC,intermixed,5,correct,1252
11,3a,speeded_recognition,16,AB,blocked,1,correct,980
11,3a,speeded_recognition,17,AC,intermixed,5,correct,1171
11,3a,speeded_recognition,18,foil,blocked,N/A,correct,1305
11,3a,speeded_recognition,19,BC,blocked,1,correct,1451
11,3a,speeded_recognition,20,foil,intermixed,N/A,incorrect,1198
11,3a,speeded_recognition,21,AB,intermixed,5,incorrect,1087
11,3a,speeded_recognition,22,BC,blocked,1,correct,978
11,3a,speeded_recognition,23,foil,intermixed,N/A,incorrect,1044
11,3a,speeded_recognition,24,foil,blocked,N/A,incorrect,1129
11,3a,speeded_recognition,25,AC,blocked,2,incorrect,1350
11,3a,speeded_recognition,26,AC,intermixed,4,incorrect,1164
11,3a,speeded_recognition,27,AC,blocked,1,correct,1288
11,3a,speeded_recognition,28,AB,intermixed,6,correct,1187
11,3a,speeded_recognition,29,foil,blocked,N/A,incorrect,1157
11,3a,speeded_recognition,30,BC,intermixed,5,correct,1118
11,3a,speeded_recognition,31,AC,blocked,1,incorrect,1233
11,3a,speeded_recognition,32,BC,intermixed,5,incorrect,1057
11,3a,speeded_recognition,33,AC,blocked,3,incorrect,1143
11,3a,speeded_recognition,34,AC,intermixed,6,incorrect,1047
11,3a,speeded_recognition,35,foil,intermixed,N/A,incorrect,1062
11,3a,speeded_recognition,36,AB,blocked,3,correct,1106
11,3a,speeded_recognition,37,AC,intermixed,6,incorrect,1357
11,3a,speeded_recognition,38,AC,blocked,2,correct,1118
11,3a,speeded_recognition,39,BC,intermixed,6,correct,1449
11,3a,speeded_recognition,40,foil,intermixed,N/A,correct,974
11,3a,speeded_recognition,41,BC,blocked,2,correct,964
11,3a,speeded_recognition,42,AC,intermixed,4,incorrect,880
11,3a,speeded_recognition,43,AC,blocked,3,correct,1430
11,3a,speeded_recognition,44,BC,intermixed,6,correct,780
11,3a,speeded_recognition,45,AB,blocked,2,incorrect,1014
11,3a,speeded_recognition,46,foil,blocked,N/A,correct,1172
11,3a,speeded_recognition,47,AB,intermixed,6,correct,935
11,3a,speeded_recognition,48,AB,blocked,3,correct,901
11,3a,explicit_inference,1,AC,blocked,3,incorrect,7367
11,3a,explicit_inference,2,AC,intermixed,5,incorrect,3086
11,3a,explicit_inference,3,AC,blocked,1,correct,2513
11,3a,explicit_inference,4,AC,intermixed,6,correct,1789
11,3a,explicit_inference,5,AC,intermixed,4,incorrect,2345
11,3a,explicit_inference,6,AC,blocked,2,correct,2990
11,3a,explicit_inference,7,AC,blocked,3,incorrect,2883
11,3a,explicit_inference,8,AC,intermixed,6,incorrect,2082
11,3a,explicit_inference,9,AC,intermixed,5,correct,2419
11,3a,explicit_inference,10,AC,blocked,1,incorrect,2497
11,3a,explicit_inference,11,AC,blocked,2,correct,2666
11,3a,explicit_inference,12,AC,intermixed,4,N/A,N/A
12,3a,speeded_recognition,1,AC,blocked,1,incorrect,1796
12,3a,speeded_recognition,2,AC,intermixed,6,incorrect,1506
12,3a,speeded_recognition,3,AC,blocked,1,incorrect,1610
12,3a,speeded_recognition,4,BC,intermixed,4,incorrect,1099
12,3a,speeded_recognition,5,foil,blocked,N/A,correct,1332
12,3a,speeded_recognition,6,BC,blocked,2,correct,1445
12,3a,speeded_recognition,7,AC,intermixed,6,incorrect,1273
12,3a,speeded_recognition,8,AC,blocked,3,correct,1415
12,3a,speeded_recognition,9,foil,intermixed,N/A,correct,1388
12,3a,speeded_recognition,10,AB,intermixed,4,correct,892
12,3a,speeded_recognition,11,AB,blocked,1,incorrect,1316
12,3a,speeded_recognition,12,AB,intermixed,5,correct,737
12,3a,speeded_recognition,13,foil,blocked,N/A,correct,1470
12,3a,speeded_recognition,14,AB,blocked,2,correct,1553
12,3a,speeded_recognition,15,AC,intermixed,4,incorrect,1744
12,3a,speeded_recognition,16,foil,intermixed,N/A,incorrect,1154
12,3a,speeded_recognition,17,foil,blocked,N/A,correct,1025
12,3a,speeded_recognition,18,BC,intermixed,4,correct,1014
12,3a,speeded_recognition,19,BC,blocked,3,correct,999
12,3a,speeded_recognition,20,AC,intermixed,5,incorrect,1554
12,3a,speeded_recognition,21,AC,blocked,3,incorrect,1189
12,3a,speeded_recognition,22,AB,intermixed,6,correct,1109
12,3a,speeded_recognition,23,BC,blocked,2,incorrect,1269
12,3a,speeded_recognition,24,foil,blocked,N/A,incorrect,1187
12,3a,speeded_recognition,25,AC,blocked,2,correct,1240
12,3a,speeded_recognition,26,AC,intermixed,4,correct,1366
12,3a,speeded_recognition,27,foil,intermixed,N/A,incorrect,883
12,3a,speeded_recognition,28,AB,blocked,1,correct,990
12,3a,speeded_recognition,29,BC,intermixed,6,incorrect,1126
12,3a,speeded_recognition,30,AB,blocked,3,correct,1328
12,3a,speeded_recognition,31,AB,intermixed,5,incorrect,1211
12,3a,speeded_recognition,32,foil,intermixed,N/A,correct,940
12,3a,speeded_recognition,33,AB,blocked,3,correct,910
12,3a,speeded_recognition,34,AB,intermixed,6,correct,812
12,3a,speeded_recognition,35,foil,intermixed,N/A,incorrect,945
12,3a,speeded_recognition,36,BC,blocked,1,correct,941
12,3a,speeded_recognition,37,BC,intermixed,6,correct,1183
12,3a,speeded_recognition,38,AC,blocked,2,incorrect,1294
12,3a,speeded_recognition,39,AC,intermixed,5,incorrect,1103
12,3a,speeded_recognition,40,AB,blocked,2,correct,937
12,3a,speeded_recognition,41,foil,blocked,N/A,correct,1262
12,3a,speeded_recognition,42,AB,intermixed,4,correct,836
12,3a,speeded_recognition,43,BC,blocked,3,correct,913
12,3a,speeded_recognition,44,foil,blocked,N/A,incorrect,702
12,3a,speeded_recognition,45,BC,intermixed,5,incorrect,950
12,3a,speeded_recognition,46,foil,intermixed,N/A,correct,1040
12,3a,speeded_recognition,47,BC,blocked,1,correct,794
12,3a,speeded_recognition,48,BC,intermixed,5,incorrect,1169
12,3a,explicit_inference,1,AC,intermixed,4,correct,5725
12,3a,explicit_inference,2,AC,blocked,1,incorrect,2184
12,3a,explicit_inference,3,AC,blocked,3,correct,2973
12,3a,explicit_inference,4,AC,intermixed,5,correct,1493
12,3a,explicit_inference,5,AC,blocked,2,correct,2061
12,3a,explicit_inference,6,AC,intermixed,6,correct,3521
12,3a,explicit_inference,7,AC,intermixed,6,incorrect,2569
12,3a,explicit_inference,8,AC,blocked,2,correct,2233
12,3a,explicit_inference,9,AC,intermixed,5,correct,2081
12,3a,explicit_inference,10,AC,blocked,3,incorrect,2294
12,3a,explicit_inference,11,AC,blocked,1,incorrect,3461
12,3a,explicit_inference,12,AC,intermixed,4,incorrect,1339
13,3a,speeded_recognition,1,AB,blocked,1,correct,1118
13,3a,speeded_recognition,2,BC,intermixed,6,incorrect,1110
13,3a,speeded_recognition,3,foil,intermixed,N/A,correct,1063
13,3a,speeded_recognition,4,AC,blocked,2,correct,1177
13,3a,speeded_recognition,5,AC,intermixed,4,incorrect,1132
13,3a,speeded_recognition,6,BC,blocked,2,correct,1379
13,3a,speeded_recognition,7,foil,intermixed,N/A,incorrect,1263
13,3a,speeded_recognition,8,BC,blocked,3,incorrect,1372
13,3a,speeded_recognition,9,foil,blocked,N/A,incorrect,1074
13,3a,speeded_recognition,10,AC,intermixed,5,incorrect,1072
13,3a,speeded_recognition,11,AC,blocked,1,incorrect,1179
13,3a,speeded_recognition,12,BC,intermixed,4,correct,857
13,3a,speeded_recognition,13,AB,blocked,3,correct,1045
13,3a,speeded_recognition,14,AB,intermixed,4,correct,934
13,3a,speeded_recognition,15,foil,intermixed,N/A,correct,1007
13,3a,speeded_recognition,16,AB,intermixed,6,incorrect,1381
13,3a,speeded_recognition,17,AC,blocked,3,correct,1040
13,3a,speeded_recognition,18,foil,intermixed,N/A,incorrect,1028
13,3a,speeded_recognition,19,foil,blocked,N/A,correct,1057
13,3a,speeded_recognition,20,AB,blocked,1,correct,879
13,3a,speeded_recognition,21,AC,intermixed,4,correct,1247
13,3a,speeded_recognition,22,AB,blocked,2,correct,1038
13,3a,speeded_recognition,23,foil,blocked,N/A,correct,1229
13,3a,speeded_recognition,24,AB,intermixed,5,correct,1173
13,3a,speeded_recognition,25,AB,blocked,2,correct,1044
13,3a,speeded_recognition,26,AB,intermixed,4,correct,790
13,3a,speeded_recognition,27,BC,blocked,1,incorrect,951
13,3a,speeded_recognition,28,foil,intermixed,N/A,incorrect,1168
13,3a,speeded_recognition,29,AC,blocked,2,incorrect,1245
13,3a,speeded_recognition,30,AC,intermixed,6,incorrect,1052
13,3a,speeded_recognition,31,foil,blocked,N/A,correct,795
13,3a,speeded_recognition,32,AB,intermixed,5,correct,998
13,3a,speeded_recognition,33,foil,intermixed,N/A,correct,876
13,3a,speeded_recognition,34,BC,blocked,2,correct,1098
13,3a,speeded_recognition,35,AC,intermixed,5,correct,1215
13,3a,speeded_recognition,36,AB,blocked,3,correct,964
13,3a,speeded_recognition,37,AC,intermixed,6,incorrect,974
13,3a,speeded_recognition,38,AC,blocked,1,correct,910
13,3a,speeded_recognition,39,BC,intermixed,5,correct,950
13,3a,speeded_recognition,40,foil,blocked,N/A,correct,784
13,3a,speeded_recognition,41,BC,intermixed,5,correct,976
13,3a,speeded_recognition,42,BC,blocked,1,incorrect,735
13,3a,speeded_recognition,43,BC,intermixed,4,correct,819
13,3a,speeded_recognition,44,foil,blocked,N/A,correct,829
13,3a,speeded_recognition,45,BC,blocked,3,incorrect,729
13,3a,speeded_recognition,46,BC,intermixed,6,correct,1093
13,3a,speeded_recognition,47,AC,blocked,3,correct,920
13,3a,speeded_recognition,48,AB,intermixed,6,incorrect,1375
13,3a,explicit_inference,1,AC,blocked,2,correct,1596
13,3a,explicit_inference,2,AC,intermixed,6,correct,2109
13,3a,explicit_inference,3,AC,intermixed,5,correct,1460
13,3a,explicit_inference,4,AC,intermixed,4,correct,2727
13,3a,explicit_inference,5,AC,blocked,1,incorrect,3085
13,3a,explicit_inference,6,AC,blocked,3,correct,2626
13,3a,explicit_inference,7,AC,intermixed,6,correct,1713
13,3a,explicit_inference,8,AC,intermixed,5,correct,1398
13,3a,explicit_inference,9,AC,intermixed,4,correct,1348
13,3a,explicit_inference,10,AC,blocked,3,correct,1866
13,3a,explicit_inference,11,AC,blocked,2,correct,2170
13,3a,explicit_inference,12,AC,blocked,1,incorrect,2515
14,3a,speeded_recognition,1,AB,blocked,1,incorrect,1259
14,3a,speeded_recognition,2,foil,blocked,N/A,correct,991
14,3a,speeded_recognition,3,AC,intermixed,5,correct,1027
14,3a,speeded_recognition,4,AB,blocked,3,correct,828
14,3a,speeded_recognition,5,BC,intermixed,5,correct,1019
14,3a,speeded_recognition,6,foil,intermixed,N/A,incorrect,1019
14,3a,speeded_recognition,7,foil,intermixed,N/A,correct,1102
14,3a,speeded_recognition,8,foil,intermixed,N/A,correct,1268
14,3a,speeded_recognition,9,AC,blocked,1,correct,879
14,3a,speeded_recognition,10,AB,intermixed,5,correct,810
14,3a,speeded_recognition,11,foil,blocked,N/A,incorrect,1100
14,3a,speeded_recognition,12,BC,blocked,3,correct,1347
14,3a,speeded_recognition,13,BC,intermixed,5,correct,977
14,3a,speeded_recognition,14,AC,blocked,2,correct,1076
14,3a,speeded_recognition,15,BC,intermixed,6,correct,1084
14,3a,speeded_recognition,16,AB,blocked,2,correct,945
14,3a,speeded_recognition,17,foil,intermixed,N/A,correct,855
14,3a,speeded_recognition,18,AC,intermixed,5,incorrect,1242
14,3a,speeded_recognition,19,BC,blocked,1,correct,851
14,3a,speeded_recognition,20,AC,intermixed,6,correct,831
14,3a,speeded_recognition,21,foil,intermixed,N/A,incorrect,1308
14,3a,speeded_recognition,22,foil,blocked,N/A,correct,1019
14,3a,speeded_recognition,23,AC,intermixed,4,incorrect,931
14,3a,speeded_recognition,24,foil,blocked,N/A,correct,878
14,3a,speeded_recognition,25,AB,blocked,2,correct,954
14,3a,speeded_recognition,26,foil,intermixed,N/A,incorrect,1029
14,3a,speeded_recognition,27,AC,blocked,3,incorrect,1220
14,3a,speeded_recognition,28,AB,intermixed,4,correct,1064
14,3a,speeded_recognition,29,AB,blocked,3,correct,1186
14,3a,speeded_recognition,30,AC,intermixed,4,correct,1147
14,3a,speeded_recognition,31,BC,blocked,2,correct,1307
14,3a,speeded_recognition,32,AC,intermixed,6,correct,943
14,3a,speeded_recognition,33,foil,blocked,N/A,correct,1023
14,3a,speeded_recognition,34,BC,blocked,2,correct,982
14,3a,speeded_recognition,35,BC,intermixed,6,incorrect,1046
14,3a,speeded_recognition,36,foil,blocked,N/A,correct,1030
14,3a,speeded_recognition,37,BC,blocked,1,correct,687
14,3a,speeded_recognition,38,AB,intermixed,6,correct,632
14,3a,speeded_recognition,39,AC,blocked,3,correct,1019
14,3a,speeded_recognition,40,AB,intermixed,4,correct,847
14,3a,speeded_recognition,41,AC,blocked,1,correct,647
14,3a,speeded_recognition,42,AB,intermixed,5,correct,896
14,3a,speeded_recognition,43,AC,blocked,2,correct,1094
14,3a,speeded_recognition,44,BC,intermixed,4,correct,806
14,3a,speeded_recognition,45,AB,blocked,1,incorrect,987
14,3a,speeded_recognition,46,AB,intermixed,6,correct,879
14,3a,speeded_recognition,47,BC,blocked,3,correct,1108
14,3a,speeded_recognition,48,BC,intermixed,4,correct,842
14,3a,explicit_inference,1,AC,intermixed,4,incorrect,4680
14,3a,explicit_inference,2,AC,intermixed,6,correct,2272
14,3a,explicit_inference,3,AC,intermixed,5,correct,1791
14,3a,explicit_inference,4,AC,blocked,3,correct,2081
14,3a,explicit_inference,5,AC,blocked,2,incorrect,2345
14,3a,explicit_inference,6,AC,blocked,1,incorrect,3131
14,3a,explicit_inference,7,AC,intermixed,5,correct,1436
14,3a,explicit_inference,8,AC,intermixed,4,correct,2731
14,3a,explicit_inference,9,AC,blocked,1,incorrect,1755
14,3a,explicit_inference,10,AC,intermixed,6,correct,2195
14,3a,explicit_inference,11,AC,blocked,2,incorrect,1956
14,3a,explicit_inference,12,AC,blocked,3,correct,1329
15,3a,speeded_recognition,1,BC,blocked,3,correct,2044
15,3a,speeded_recognition,2,foil,blocked,N/A,incorrect,2362
15,3a,speeded_recognition,3,BC,intermixed,4,correct,1419
15,3a,speeded_recognition,4,AC,blocked,2,incorrect,1241
15,3a,speeded_recognition,5,AC,intermixed,4,correct,1761
15,3a,speeded_recognition,6,foil,blocked,N/A,correct,1980
15,3a,speeded_recognition,7,BC,blocked,2,correct,1657
15,3a,speeded_recognition,8,foil,blocked,N/A,correct,1763
15,3a,speeded_recognition,9,BC,intermixed,6,correct,1705
15,3a,speeded_recognition,10,BC,blocked,1,incorrect,1852
15,3a,speeded_recognition,11,AB,intermixed,6,correct,1687
15,3a,speeded_recognition,12,BC,blocked,1,correct,1995
15,3a,speeded_recognition,13,foil,blocked,N/A,correct,1911
15,3a,speeded_recognition,14,AB,intermixed,5,correct,1556
15,3a,speeded_recognition,15,foil,intermixed,N/A,correct,1863
15,3a,speeded_recognition,16,AC,blocked,3,correct,1490
15,3a,speeded_recognition,17,BC,intermixed,4,correct,1232
15,3a,speeded_recognition,18,AB,blocked,1,correct,1092
15,3a,speeded_recognition,19,AB,intermixed,4,incorrect,1453
15,3a,speeded_recognition,20,foil,blocked,N/A,correct,1496
15,3a,speeded_recognition,21,foil,intermixed,N/A,correct,1293
15,3a,speeded_recognition,22,AC,intermixed,5,incorrect,1145
15,3a,speeded_recognition,23,AC,blocked,1,correct,1316
15,3a,speeded_recognition,24,foil,intermixed,N/A,correct,1697
15,3a,speeded_recognition,25,BC,blocked,2,correct,1439
15,3a,speeded_recognition,26,foil,intermixed,N/A,incorrect,1138
15,3a,speeded_recognition,27,AC,intermixed,4,correct,1054
15,3a,speeded_recognition,28,BC,blocked,3,correct,1272
15,3a,speeded_recognition,29,AC,intermixed,6,incorrect,1245
15,3a,speeded_recognition,30,AC,blocked,3,correct,1159
15,3a,speeded_recognition,31,AB,intermixed,4,incorrect,971
15,3a,speeded_recognition,32,AC,blocked,1,incorrect,1376
15,3a,speeded_recognition,33,AC,intermixed,6,incorrect,1485
15,3a,speeded_recognition,34,AB,blocked,2,correct,1350
15,3a,speeded_recognition,35,BC,intermixed,5,correct,1230
15,3a,speeded_recognition,36,AB,blocked,1,correct,1011
15,3a,speeded_recognition,37,BC,intermixed,5,correct,1378
15,3a,speeded_recognition,38,foil,blocked,N/A,correct,1111
15,3a,speeded_recognition,39,AB,blocked,3,correct,1492
15,3a,speeded_recognition,40,AC,intermixed,5,incorrect,1186
15,3a,speeded_recognition,41,AC,blocked,2,incorrect,1365
15,3a,speeded_recognition,42,AB,intermixed,6,correct,1125
15,3a,speeded_recognition,43,AB,blocked,3,incorrect,1193
15,3a,speeded_recognition,44,BC,intermixed,6,correct,1181
15,3a,speeded_recognition,45,AB,blocked,2,correct,1242
15,3a,speeded_recognition,46,foil,intermixed,N/A,correct,1003
15,3a,speeded_recognition,47,AB,intermixed,5,correct,1156
15,3a,speeded_recognition,48,foil,intermixed,N/A,incorrect,1142
15,3a,explicit_inference,1,AC,intermixed,4,correct,3973
15,3a,explicit_inference,2,AC,intermixed,6,incorrect,3382
15,3a,explicit_inference,3,AC,blocked,1,correct,3591
