subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
24,3b,speeded_recognition,24,AB,blocked,1,correct,1114
24,3b,speeded_recognition,25,AB,intermixed,6,correct,1132
24,3b,speeded_recognition,26,AC,blocked,1,correct,1396
24,3b,speeded_recognition,27,AB,intermixed,6,correct,945
24,3b,speeded_recognition,28,AC,blocked,2,incorrect,1203
24,3b,speeded_recognition,29,AC,intermixed,5,correct,1129
24,3b,speeded_recognition,30,BC,blocked,3,correct,969
24,3b,speeded_recognition,31,BC,intermixed,4,incorrect,880
24,3b,speeded_recognition,32,foil,blocked,N/A,incorrect,839
24,3b,speeded_recognition,33,foil,intermixed,N/A,correct,806
24,3b,speeded_recognition,34,BC,blocked,1,correct,1242
24,3b,speeded_recognition,35,BC,intermixed,6,correct,764
24,3b,speeded_recognition,36,AB,blocked,1,correct,981
24,3b,speeded_recognition,37,BC,intermixed,4,correct,867
24,3b,speeded_recognition,38,foil,blocked,N/A,incorrect,722
24,3b,speeded_recognition,39,AC,intermixed,6,incorrect,1075
24,3b,speeded_recognition,40,AB,blocked,2,incorrect,722
24,3b,speeded_recognition,41,AC,intermixed,4,incorrect,1332
24,3b,speeded_recognition,42,AC,blocked,3,incorrect,834
24,3b,speeded_recognition,43,BC,intermixed,6,correct,1139
24,3b,speeded_recognition,44,foil,intermixed,N/A,correct,1065
24,3b,speeded_recognition,45,AB,intermixed,4,incorrect,990
24,3b,speeded_recognition,46,BC,blocked,2,correct,766
24,3b,speeded_recognition,47,foil,intermixed,N/A,incorrect,854
24,3b,speeded_recognition,48,BC,blocked,3,correct,707
24,3b,explicit_inference,1,AC,intermixed,6,correct,5305
24,3b,explicit_inference,2,AC,blocked,1,correct,1539
24,3b,explicit_inference,3,AC,intermixed,4,correct,1900
24,3b,explicit_inference,4,AC,blocked,2,incorrect,1834
24,3b,explicit_inference,5,AC,blocked,3,incorrect,1907
24,3b,explicit_inference,6,AC,blocked,1,incorrect,1594
24,3b,explicit_inference,7,AC,blocked,2,incorrect,2579
24,3b,explicit_inference,8,AC,intermixed,5,correct,1966
24,3b,explicit_inference,9,AC,intermixed,4,incorrect,1802
24,3b,explicit_inference,10,AC,intermixed,5,correct,2222
24,3b,explicit_inference,11,AC,intermixed,6,correct,2336
24,3b,explicit_inference,12,AC,blocked,3,incorrect,1429
24,3b,explicit_direct,1,AB,blocked,2,incorrect,1384
24,3b,explicit_direct,2,BC,blocked,1,incorrect,2938
24,3b,explicit_direct,3,BC,blocked,3,correct,2214
24,3b,explicit_direct,4,AB,intermixed,6,correct,1736
24,3b,explicit_direct,5,BC,intermixed,4,correct,1431
24,3b,explicit_direct,6,AB,intermixed,5,incorrect,1474
24,3b,explicit_direct,7,AB,blocked,1,correct,1585
24,3b,explicit_direct,8,AB,intermixed,6,correct,1811
24,3b,explicit_direct,9,AB,blocked,3,correct,1587
24,3b,explicit_direct,10,AB,intermixed,5,incorrect,1557
24,3b,explicit_direct,11,BC,blocked,1,correct,1519
24,3b,explicit_direct,12,AB,intermixed,4,correct,1549
24,3b,explicit_direct,13,BC,intermixed,6,incorrect,2519
24,3b,explicit_direct,14,BC,intermixed,5,correct,1349
24,3b,explicit_direct,15,BC,blocked,2,incorrect,1289
24,3b,explicit_direct,16,AB,intermixed,4,incorrect,1385
24,3b,explicit_direct,17,AB,blocked,2,incorrect,1340
24,3b,explicit_direct,18,BC,intermixed,6,correct,1467
24,3b,explicit_direct,19,BC,blocked,2,correct,1870
24,3b,explicit_direct,20,BC,intermixed,5,correct,1616
24,3b,explicit_direct,21,AB,blocked,1,incorrect,1706
24,3b,explicit_direct,22,AB,blocked,3,correct,1297
24,3b,explicit_direct,23,BC,intermixed,4,correct,1170
24,3b,explicit_direct,24,BC,blocked,3,incorrect,3317
25,3b,speeded_recognition,1,AC,intermixed,6,incorrect,1562
25,3b,speeded_recognition,2,BC,blocked,2,incorrect,429
25,3b,speeded_recognition,3,AC,intermixed,4,correct,1472
25,3b,speeded_recognition,4,AC,blocked,3,incorrect,438
25,3b,speeded_recognition,5,AB,intermixed,4,incorrect,339
25,3b,speeded_recognition,6,AC,blocked,1,incorrect,310
25,3b,speeded_recognition,7,BC,intermixed,5,correct,668
25,3b,speeded_recognition,8,AC,blocked,1,correct,726
25,3b,speeded_recognition,9,foil,intermixed,N/A,correct,718
25,3b,speeded_recognition,10,AB,intermixed,4,correct,968
25,3b,speeded_recognition,11,AB,blocked,2,incorrect,821
25,3b,speeded_recognition,12,BC,intermixed,4,incorrect,749
25,3b,speeded_recognition,13,foil,blocked,N/A,incorrect,876
25,3b,speeded_recognition,14,AC,intermixed,4,incorrect,1287
25,3b,speeded_recognition,15,AC,blocked,3,correct,805
25,3b,speeded_recognition,16,BC,intermixed,6,correct,1169
25,3b,speeded_recognition,17,AC,blocked,2,incorrect,592
25,3b,speeded_recognition,18,foil,intermixed,N/A,incorrect,558
25,3b,speeded_recognition,19,foil,blocked,N/A,incorrect,374
25,3b,speeded_recognition,20,foil,blocked,N/A,correct,742
25,3b,speeded_recognition,21,BC,blocked,2,correct,1048
25,3b,speeded_recognition,22,BC,intermixed,4,correct,526
25,3b,speeded_recognition,23,foil,blocked,N/A,incorrect,661
25,3b,speeded_recognition,24,AC,intermixed,6,correct,830
25,3b,speeded_recognition,25,AB,blocked,3,correct,270
25,3b,speeded_recognition,26,AC,intermixed,5,incorrect,230
25,3b,speeded_recognition,27,BC,blocked,1,correct,239
25,3b,speeded_recognition,28,foil,intermixed,N/A,correct,597
25,3b,speeded_recognition,29,AB,intermixed,5,correct,1008
25,3b,speeded_recognition,30,AB,blocked,1,correct,461
25,3b,speeded_recognition,31,foil,blocked,N/A,correct,266
25,3b,speeded_recognition,32,AB,intermixed,5,correct,649
25,3b,speeded_recognition,33,AB,blocked,3,correct,278
25,3b,speeded_recognition,34,foil,intermixed,N/A,incorrect,246
25,3b,speeded_recognition,35,BC,blocked,1,correct,238
25,3b,speeded_recognition,36,foil,intermixed,N/A,correct,271
25,3b,speeded_recognition,37,BC,intermixed,5,correct,239
25,3b,speeded_recognition,38,foil,intermixed,N/A,correct,167
25,3b,speeded_recognition,39,AC,blocked,2,incorrect,43
25,3b,speeded_recognition,40,AC,intermixed,5,incorrect,206
25,3b,speeded_recognition,41,foil,blocked,N/A,incorrect,410
25,3b,speeded_recognition,42,BC,blocked,3,correct,218
25,3b,speeded_recognition,43,AB,intermixed,6,correct,964
25,3b,speeded_recognition,44,BC,blocked,3,correct,386
25,3b,speeded_recognition,45,AB,intermixed,6,correct,298
25,3b,speeded_recognition,46,AB,blocked,1,correct,266
25,3b,speeded_recognition,47,BC,intermixed,6,incorrect,676
25,3b,speeded_recognition,48,AB,blocked,2,correct,418
25,3b,explicit_inference,1,AC,blocked,3,incorrect,2279
25,3b,explicit_inference,2,AC,blocked,2,correct,467
25,3b,explicit_inference,3,AC,intermixed,6,correct,392
25,3b,explicit_inference,4,AC,blocked,1,correct,354
25,3b,explicit_inference,5,AC,intermixed,4,correct,346
25,3b,explicit_inference,6,AC,intermixed,6,incorrect,363
25,3b,explicit_inference,7,AC,intermixed,4,incorrect,331
25,3b,explicit_inference,8,AC,intermixed,5,incorrect,364
25,3b,explicit_inference,9,AC,blocked,3,incorrect,479
25,3b,explicit_inference,10,AC,blocked,1,incorrect,396
25,3b,explicit_inference,11,AC,intermixed,5,incorrect,504
25,3b,explicit_inference,12,AC,blocked,2,incorrect,523
25,3b,explicit_direct,1,BC,intermixed,5,incorrect,1064
25,3b,explicit_direct,2,AB,intermixed,6,correct,350
25,3b,explicit_direct,3,BC,blocked,2,incorrect,433
25,3b,explicit_direct,4,BC,intermixed,4,incorrect,495
25,3b,explicit_direct,5,AB,blocked,1,correct,398
25,3b,explicit_direct,6,AB,intermixed,5,incorrect,605
25,3b,explicit_direct,7,BC,blocked,3,incorrect,1447
25,3b,explicit_direct,8,BC,intermixed,6,correct,395
25,3b,explicit_direct,9,BC,intermixed,4,correct,441
25,3b,explicit_direct,10,AB,blocked,3,incorrect,441
25,3b,explicit_direct,11,BC,blocked,2,correct,407
25,3b,explicit_direct,12,AB,intermixed,5,incorrect,417
25,3b,explicit_direct,13,AB,blocked,2,correct,340
25,3b,explicit_direct,14,AB,intermixed,6,incorrect,345
25,3b,explicit_direct,15,BC,blocked,1,correct,406
25,3b,explicit_direct,16,AB,intermixed,4,correct,336
25,3b,explicit_direct,17,AB,blocked,1,correct,385
25,3b,explicit_direct,18,AB,blocked,3,correct,385
25,3b,explicit_direct,19,AB,intermixed,4,correct,961
25,3b,explicit_direct,20,AB,blocked,2,incorrect,342
25,3b,explicit_direct,21,BC,intermixed,6,incorrect,319
25,3b,explicit_direct,22,BC,blocked,3,incorrect,378
25,3b,explicit_direct,23,BC,intermixed,5,correct,373
25,3b,explicit_direct,24,BC,blocked,1,incorrect,388
26,3b,speeded_recognition,1,BC,intermixed,5,correct,1015
26,3b,speeded_recognition,2,foil,blocked,N/A,correct,1005
26,3b,speeded_recognition,3,BC,blocked,3,correct,733
26,3b,speeded_recognition,4,BC,intermixed,6,incorrect,874
26,3b,speeded_recognition,5,AB,blocked,2,correct,771
26,3b,speeded_recognition,6,AC,intermixed,6,incorrect,939
26,3b,speeded_recognition,7,AC,blocked,1,correct,695
26,3b,speeded_recognition,8,AB,intermixed,6,correct,676
26,3b,speeded_recognition,9,AC,blocked,3,incorrect,793
26,3b,speeded_recognition,10,AC,intermixed,5,incorrect,987
26,3b,speeded_recognition,11,BC,blocked,1,incorrect,829
26,3b,speeded_recognition,12,foil,blocked,N/A,incorrect,610
26,3b,speeded_recognition,13,AB,intermixed,4,correct,722
26,3b,speeded_recognition,14,foil,intermixed,N/A,incorrect,628
26,3b,speeded_recognition,15,BC,blocked,2,correct,774
26,3b,speeded_recognition,16,BC,intermixed,4,correct,732
26,3b,speeded_recognition,17,AB,blocked,3,incorrect,449
26,3b,speeded_recognition,18,AC,intermixed,5,incorrect,656
26,3b,speeded_recognition,19,BC,blocked,1,correct,698
26,3b,speeded_recognition,20,AC,intermixed,4,correct,861
26,3b,speeded_recognition,21,AC,blocked,3,correct,897
26,3b,speeded_recognition,22,BC,intermixed,5,correct,952
26,3b,speeded_recognition,23,AB,blocked,1,incorrect,854
26,3b,speeded_recognition,24,foil,intermixed,N/A,incorrect,859
26,3b,speeded_recognition,25,BC,intermixed,4,incorrect,795
26,3b,speeded_recognition,26,foil,intermixed,N/A,incorrect,612
26,3b,speeded_recognition,27,AC,blocked,2,incorrect,671
26,3b,speeded_recognition,28,AB,intermixed,5,correct,788
26,3b,speeded_recognition,29,AB,blocked,2,correct,927
26,3b,speeded_recognition,30,AB,intermixed,5,correct,780
26,3b,speeded_recognition,31,foil,intermixed,N/A,correct,704
26,3b,speeded_recognition,32,AC,blocked,2,correct,1197
26,3b,speeded_recognition,33,BC,intermixed,6,correct,744
26,3b,speeded_recognition,34,BC,blocked,3,incorrect,790
26,3b,speeded_recognition,35,AB,intermixed,6,correct,692
26,3b,speeded_recognition,36,foil,blocked,N/A,incorrect,1026
26,3b,speeded_recognition,37,AB,blocked,3,incorrect,777
26,3b,speeded_recognition,38,foil,intermixed,N/A,correct,884
26,3b,speeded_recognition,39,AB,intermixed,4,correct,642
26,3b,speeded_recognition,40,foil,blocked,N/A,incorrect,644
26,3b,speeded_recognition,41,BC,blocked,2,correct,703
26,3b,speeded_recognition,42,foil,blocked,N/A,incorrect,1046
26,3b,speeded_recognition,43,AC,intermixed,4,correct,1155
26,3b,speeded_recognition,44,foil,blocked,N/A,incorrect,623
26,3b,speeded_recognition,45,AC,blocked,1,incorrect,880
26,3b,speeded_recognition,46,foil,intermixed,N/A,incorrect,679
26,3b,speeded_recognition,47,AC,intermixed,6,correct,803
26,3b,speeded_recognition,48,AB,blocked,1,correct,684
26,3b,explicit_inference,1,AC,intermixed,4,correct,3456
26,3b,explicit_inference,2,AC,blocked,1,incorrect,2132
26,3b,explicit_inference,3,AC,blocked,3,correct,3063
26,3b,explicit_inference,4,AC,intermixed,5,correct,1714
26,3b,explicit_inference,5,AC,intermixed,4,incorrect,2304
26,3b,explicit_inference,6,AC,blocked,1,incorrect,1275
26,3b,explicit_inference,7,AC,intermixed,6,incorrect,2028
26,3b,explicit_inference,8,AC,blocked,2,correct,2787
26,3b,explicit_inference,9,AC,intermixed,5,correct,1558
26,3b,explicit_inference,10,AC,blocked,3,incorrect,1394
26,3b,explicit_inference,11,AC,blocked,2,correct,1623
26,3b,explicit_inference,12,AC,intermixed,6,correct,1828
26,3b,explicit_direct,1,BC,intermixed,6,incorrect,1742
26,3b,explicit_direct,2,BC,blocked,2,correct,1243
26,3b,explicit_direct,3,BC,blocked,1,incorrect,1835
26,3b,explicit_direct,4,BC,intermixed,4,correct,2363
26,3b,explicit_direct,5,AB,intermixed,5,incorrect,1571
26,3b,explicit_direct,6,BC,intermixed,4,correct,1388
26,3b,explicit_direct,7,AB,blocked,3,correct,1398
26,3b,explicit_direct,8,BC,blocked,1,incorrect,1590
26,3b,explicit_direct,9,BC,intermixed,6,incorrect,1155
26,3b,explicit_direct,10,AB,blocked,1,incorrect,1075
26,3b,explicit_direct,11,BC,blocked,2,incorrect,1307
26,3b,explicit_direct,12,AB,blocked,3,correct,1576
26,3b,explicit_direct,13,AB,intermixed,6,correct,1163
26,3b,explicit_direct,14,AB,intermixed,4,correct,1243
26,3b,explicit_direct,15,AB,intermixed,5,correct,1115
26,3b,explicit_direct,16,AB,intermixed,4,correct,1180
26,3b,explicit_direct,17,AB,blocked,1,incorrect,1315
26,3b,explicit_direct,18,AB,blocked,2,correct,1244
26,3b,explicit_direct,19,BC,intermixed,5,incorrect,1337
26,3b,explicit_direct,20,BC,blocked,3,incorrect,1162
26,3b,explicit_direct,21,AB,blocked,2,incorrect,1163
26,3b,explicit_direct,22,BC,intermixed,5,correct,1088
26,3b,explicit_direct,23,AB,intermixed,6,incorrect,1369
26,3b,explicit_direct,24,BC,blocked,3,incorrect,1203
27,3b,speeded_recognition,1,foil,blocked,N/A,correct,1054
27,3b,speeded_recognition,2,AB,intermixed,4,correct,1188
27,3b,speeded_recognition,3,foil,blocked,N/A,correct,1371
27,3b,speeded_recognition,4,AB,blocked,2,incorrect,1139
27,3b,speeded_recognition,5,BC,intermixed,6,incorrect,1970
27,3b,speeded_recognition,6,AC,blocked,2,correct,1267
27,3b,speeded_recognition,7,AC,intermixed,6,incorrect,908
27,3b,speeded_recognition,8,BC,blocked,1,correct,1485
27,3b,speeded_recognition,9,AB,intermixed,4,N/A,N/A
27,3b,speeded_recognition,10,foil,intermixed,N/A,correct,1136
27,3b,speeded_recognition,11,AB,blocked,3,correct,1571
27,3b,speeded_recognition,12,BC,intermixed,4,correct,1273
27,3b,speeded_recognition,13,AB,blocked,1,correct,1423
27,3b,speeded_recognition,14,AB,intermixed,6,correct,1032
27,3b,speeded_recognition,15,AC,blocked,2,N/A,N/A
27,3b,speeded_recognition,16,foil,intermixed,N/A,incorrect,1022
27,3b,speeded_recognition,17,AC,blocked,3,incorrect,1451
27,3b,speeded_recognition,18,AC,intermixed,5,incorrect,1010
27,3b,speeded_recognition,19,foil,intermixed,N/A,correct,2127
27,3b,speeded_recognition,20,BC,blocked,3,correct,1410
27,3b,speeded_recognition,21,AB,intermixed,6,correct,1441
27,3b,speeded_recognition,22,AB,blocked,1,correct,1227
27,3b,speeded_recognition,23,foil,intermixed,N/A,correct,1662
27,3b,speeded_recognition,24,BC,intermixed,5,correct,1072
27,3b,speeded_recognition,25,AC,blocked,3,incorrect,817
27,3b,speeded_recognition,26,foil,blocked,N/A,incorrect,1064
27,3b,speeded_recognition,27,AC,intermixed,6,correct,1373
27,3b,speeded_recognition,28,AB,blocked,2,incorrect,1379
27,3b,speeded_recognition,29,BC,intermixed,4,correct,1691
27,3b,speeded_recognition,30,foil,blocked,N/A,incorrect,895
27,3b,speeded_recognition,31,BC,blocked,2,incorrect,1395
27,3b,speeded_recognition,32,foil,blocked,N/A,incorrect,791
27,3b,speeded_recognition,33,AB,intermixed,5,correct,2017
27,3b,speeded_recognition,34,BC,blocked,3,correct,808
27,3b,speeded_recognition,35,BC,intermixed,5,correct,962
27,3b,speeded_recognition,36,BC,blocked,1,incorrect,1178
27,3b,speeded_recognition,37,AC,intermixed,4,correct,1305
27,3b,speeded_recognition,38,foil,blocked,N/A,correct,1335
27,3b,speeded_recognition,39,foil,intermixed,N/A,correct,1445
27,3b,speeded_recognition,40,foil,intermixed,N/A,incorrect,1764
27,3b,speeded_recognition,41,BC,blocked,2,correct,1343
27,3b,speeded_recognition,42,AB,intermixed,5,incorrect,1098
27,3b,speeded_recognition,43,AC,blocked,1,incorrect,857
27,3b,speeded_recognition,44,BC,intermixed,6,correct,925
27,3b,speeded_recognition,45,AC,blocked,1,incorrect,1191
27,3b,speeded_recognition,46,AC,intermixed,4,correct,1875
27,3b,speeded_recognition,47,AB,blocked,3,correct,923
27,3b,speeded_recognition,48,AC,intermixed,5,correct,1551
27,3b,explicit_inference,1,AC,blocked,3,incorrect,10028
27,3b,explicit_inference,2,AC,intermixed,4,correct,2881
27,3b,explicit_inference,3,AC,blocked,3,incorrect,1295
27,3b,explicit_inference,4,AC,blocked,1,correct,2742
27,3b,explicit_inference,5,AC,intermixed,6,correct,3133
27,3b,explicit_inference,6,AC,intermixed,5,correct,1093
27,3b,explicit_inference,7,AC,blocked,2,correct,5136
27,3b,explicit_inference,8,AC,blocked,1,correct,2023
27,3b,explicit_inference,9,AC,intermixed,4,correct,2282
27,3b,explicit_inference,10,AC,blocked,2,correct,5260
27,3b,explicit_inference,11,AC,intermixed,5,correct,2520
27,3b,explicit_inference,12,AC,intermixed,6,correct,2802
27,3b,explicit_direct,1,BC,blocked,3,correct,5288
27,3b,explicit_direct,2,AB,blocked,2,correct,3156
27,3b,explicit_direct,3,AB,intermixed,4,incorrect,4568
27,3b,explicit_direct,4,AB,blocked,3,correct,1515
27,3b,explicit_direct,5,BC,blocked,1,correct,2770
27,3b,explicit_direct,6,BC,intermixed,5,incorrect,1860
27,3b,explicit_direct,7,BC,intermixed,4,correct,2581
27,3b,explicit_direct,8,AB,blocked,1,incorrect,2327
27,3b,explicit_direct,9,AB,intermixed,6,incorrect,4506
27,3b,explicit_direct,10,BC,blocked,2,correct,1172
27,3b,explicit_direct,11,AB,blocked,1,incorrect,1821
27,3b,explicit_direct,12,AB,blocked,3,correct,3059
27,3b,explicit_direct,13,AB,intermixed,6,correct,1510
27,3b,explicit_direct,14,BC,blocked,3,correct,1429
27,3b,explicit_direct,15,AB,blocked,2,correct,1133
27,3b,explicit_direct,16,AB,intermixed,5,incorrect,1465
27,3b,explicit_direct,17,BC,blocked,2,correct,1054
27,3b,explicit_direct,18,BC,intermixed,6,correct,1880
27,3b,explicit_direct,19,BC,intermixed,4,incorrect,1127
27,3b,explicit_direct,20,BC,intermixed,5,incorrect,1240
27,3b,explicit_direct,21,AB,intermixed,4,correct,1571
27,3b,explicit_direct,22,BC,blocked,1,correct,2595
27,3b,explicit_direct,23,BC,intermixed,6,incorrect,924
27,3b,explicit_direct,24,AB,intermixed,5,correct,1010
28,3b,speeded_recognition,1,foil,blocked,N/A,incorrect,894
28,3b,speeded_recognition,2,AC,intermixed,4,correct,984
28,3b,speeded_recognition,3,BC,blocked,1,correct,1051
28,3b,speeded_recognition,4,foil,blocked,N/A,correct,1089
28,3b,speeded_recognition,5,BC,intermixed,5,correct,938
28,3b,speeded_recognition,6,foil,blocked,N/A,correct,1031
28,3b,speeded_recognition,7,BC,intermixed,5,correct,1149
28,3b,speeded_recognition,8,AC,blocked,2,correct,860
28,3b,speeded_recognition,9,AB,intermixed,4,correct,987
28,3b,speeded_recognition,10,BC,blocked,2,correct,900
28,3b,speeded_recognition,11,foil,blocked,N/A,incorrect,1057
28,3b,speeded_recognition,12,AC,intermixed,6,correct,1117
28,3b,speeded_recognition,13,AB,blocked,2,correct,1135
28,3b,speeded_recognition,14,foil,intermixed,N/A,correct,1216
28,3b,speeded_recognition,15,BC,intermixed,4,correct,960
28,3b,speeded_recognition,16,AC,blocked,1,incorrect,1303
28,3b,speeded_recognition,17,BC,intermixed,4,correct,953
28,3b,speeded_recognition,18,BC,blocked,1,correct,1284
28,3b,speeded_recognition,19,AB,intermixed,6,correct,1683
28,3b,speeded_recognition,20,foil,intermixed,N/A,correct,958
28,3b,speeded_recognition,21,BC,blocked,3,correct,1288
28,3b,speeded_recognition,22,AC,intermixed,4,correct,1182
28,3b,speeded_recognition,23,AB,blocked,1,incorrect,1246
28,3b,speeded_recognition,24,foil,blocked,N/A,incorrect,973
28,3b,speeded_recognition,25,foil,intermixed,N/A,incorrect,1074
28,3b,speeded_recognition,26,AC,blocked,1,correct,902
28,3b,speeded_recognition,27,AC,intermixed,5,correct,1998
28,3b,speeded_recognition,28,AB,blocked,1,incorrect,1187
28,3b,speeded_recognition,29,BC,intermixed,6,correct,1080
28,3b,speeded_recognition,30,foil,intermixed,N/A,incorrect,1091
28,3b,speeded_recognition,31,AB,intermixed,5,incorrect,909
28,3b,speeded_recognition,32,AC,blocked,2,incorrect,947
28,3b,speeded_recognition,33,AB,intermixed,4,correct,907
28,3b,speeded_recognition,34,BC,blocked,3,correct,799
28,3b,speeded_recognition,35,AB,intermixed,6,correct,986
28,3b,speeded_recognition,36,BC,blocked,2,incorrect,939
28,3b,speeded_recognition,37,AC,intermixed,6,incorrect,781
28,3b,speeded_recognition,38,AB,blocked,2,incorrect,833
28,3b,speeded_recognition,39,BC,intermixed,6,correct,870
28,3b,speeded_recognition,40,foil,blocked,N/A,correct,914
28,3b,speeded_recognition,41,AC,intermixed,5,correct,1206
28,3b,speeded_recognition,42,AB,blocked,3,correct,1485
28,3b,speeded_recognition,43,foil,intermixed,N/A,incorrect,876
28,3b,speeded_recognition,44,AC,blocked,3,correct,874
28,3b,speeded_recognition,45,AB,intermixed,5,incorrect,1519
28,3b,speeded_recognition,46,AB,blocked,3,incorrect,1536
28,3b,speeded_recognition,47,foil,intermixed,N/A,incorrect,1458
28,3b,speeded_recognition,48,AC,blocked,3,correct,1348
28,3b,explicit_inference,1,AC,blocked,3,correct,2193
28,3b,explicit_inference,2,AC,blocked,2,correct,3462
28,3b,explicit_inference,3,AC,blocked,1,correct,1930
28,3b,explicit_inference,4,AC,intermixed,6,correct,1815
28,3b,explicit_inference,5,AC,blocked,2,incorrect,1613
28,3b,explicit_inference,6,AC,intermixed,6,correct,1870
28,3b,explicit_inference,7,AC,blocked,1,correct,1405
28,3b,explicit_inference,8,AC,intermixed,4,correct,1830
28,3b,explicit_inference,9,AC,intermixed,5,correct,1762
28,3b,explicit_inference,10,AC,intermixed,4,incorrect,1328
28,3b,explicit_inference,11,AC,intermixed,5,correct,1392
28,3b,explicit_inference,12,AC,blocked,3,incorrect,1587
28,3b,explicit_direct,1,AB,blocked,2,correct,3763
28,3b,explicit_direct,2,BC,blocked,3,correct,1451
28,3b,explicit_direct,3,AB,intermixed,4,correct,1584
28,3b,explicit_direct,4,AB,intermixed,6,incorrect,1381
28,3b,explicit_direct,5,AB,blocked,3,incorrect,1906
28,3b,explicit_direct,6,AB,blocked,1,incorrect,2564
28,3b,explicit_direct,7,AB,intermixed,4,correct,1783
28,3b,explicit_direct,8,BC,intermixed,5,incorrect,1893
28,3b,explicit_direct,9,BC,blocked,1,correct,1856
28,3b,explicit_direct,10,BC,intermixed,5,correct,1601
28,3b,explicit_direct,11,BC,intermixed,6,correct,1521
28,3b,explicit_direct,12,BC,blocked,3,correct,1533
28,3b,explicit_direct,13,BC,blocked,2,correct,1478
28,3b,explicit_direct,14,BC,intermixed,4,correct,1673
28,3b,explicit_direct,15,AB,intermixed,6,correct,1433
28,3b,explicit_direct,16,AB,intermixed,5,incorrect,1597
28,3b,explicit_direct,17,BC,intermixed,6,correct,1509
28,3b,explicit_direct,18,BC,blocked,2,correct,1454
28,3b,explicit_direct,19,AB,blocked,1,incorrect,2575
28,3b,explicit_direct,20,AB,blocked,3,incorrect,1488
28,3b,explicit_direct,21,AB,blocked,2,incorrect,1505
28,3b,explicit_direct,22,BC,intermixed,4,incorrect,2444
28,3b,explicit_direct,23,BC,blocked,1,correct,2284
28,3b,explicit_direct,24,AB,intermixed,5,incorrect,1561
29,3b,speeded_recognition,1,AB,blocked,2,correct,1059
29,3b,speeded_recognition,2,BC,intermixed,6,correct,1099
29,3b,speeded_recognition,3,foil,intermixed,N/A,correct,1495
29,3b,speeded_recognition,4,BC,intermixed,4,correct,1260
29,3b,speeded_recognition,5,AB,blocked,3,correct,1742
29,3b,speeded_recognition,6,foil,intermixed,N/A,incorrect,1310
29,3b,speeded_recognition,7,AC,intermixed,6,incorrect,1098
29,3b,speeded_recognition,8,AC,blocked,3,incorrect,1224
29,3b,speeded_recognition,9,foil,blocked,N/A,correct,1381
29,3b,speeded_recognition,10,AB,intermixed,6,correct,1160
29,3b,speeded_recognition,11,AC,blocked,1,incorrect,1241
29,3b,speeded_recognition,12,BC,intermixed,6,correct,1269
29,3b,speeded_recognition,13,AC,blocked,2,correct,1103
29,3b,speeded_recognition,14,foil,intermixed,N/A,incorrect,1152
29,3b,speeded_recognition,15,BC,blocked,1,correct,1249
29,3b,speeded_recognition,16,AC,intermixed,5,correct,1644
29,3b,speeded_recognition,17,foil,blocked,N/A,incorrect,1330
29,3b,speeded_recognition,18,AB,intermixed,4,correct,1669
29,3b,speeded_recognition,19,BC,blocked,1,correct,1194
29,3b,speeded_recognition,20,BC,intermixed,4,correct,1104
29,3b,speeded_recognition,21,foil,intermixed,N/A,incorrect,1106
29,3b,speeded_recognition,22,AC,blocked,2,incorrect,1573
29,3b,speeded_recognition,23,foil,blocked,N/A,correct,1171
29,3b,speeded_recognition,24,AB,blocked,2,correct,1194
29,3b,speeded_recognition,25,AB,intermixed,5,correct,1524
29,3b,speeded_recognition,26,AC,blocked,3,incorrect,1139
29,3b,speeded_recognition,27,foil,blocked,N/A,correct,1134
29,3b,speeded_recognition,28,AB,intermixed,5,correct,1063
29,3b,speeded_recognition,29,AB,blocked,1,correct,1156
29,3b,speeded_recognition,30,AB,intermixed,4,correct,1203
29,3b,speeded_recognition,31,foil,blocked,N/A,correct,1206
29,3b,speeded_recognition,32,BC,intermixed,5,incorrect,1197
29,3b,speeded_recognition,33,BC,blocked,2,incorrect,1511
29,3b,speeded_recognition,34,AC,intermixed,5,incorrect,1278
29,3b,speeded_recognition,35,AB,blocked,3,correct,1038
29,3b,speeded_recognition,36,BC,intermixed,5,incorrect,1526
29,3b,speeded_recognition,37,BC,blocked,3,correct,1046
29,3b,speeded_recognition,38,AB,intermixed,6,correct,1216
29,3b,speeded_recognition,39,BC,blocked,2,correct,1122
29,3b,speeded_recognition,40,AC,intermixed,6,incorrect,1756
29,3b,speeded_recognition,41,BC,blocked,3,correct,947
29,3b,speeded_recognition,42,foil,intermixed,N/A,incorrect,793
29,3b,speeded_recognition,43,foil,blocked,N/A,correct,972
29,3b,speeded_recognition,44,AC,intermixed,4,incorrect,1270
29,3b,speeded_recognition,45,AC,blocked,1,incorrect,1387
29,3b,speeded_recognition,46,foil,intermixed,N/A,incorrect,980
29,3b,speeded_recognition,47,AC,intermixed,4,incorrect,1028
29,3b,speeded_recognition,48,AB,blocked,1,correct,814
29,3b,explicit_inference,1,AC,blocked,2,incorrect,6115
29,3b,explicit_inference,2,AC,intermixed,4,incorrect,4382
29,3b,explicit_inference,3,AC,intermixed,6,incorrect,2943
29,3b,explicit_inference,4,AC,blocked,3,correct,2813
29,3b,explicit_inference,5,AC,blocked,2,correct,4433
29,3b,explicit_inference,6,AC,blocked,3,incorrect,5021
29,3b,explicit_inference,7,AC,intermixed,6,incorrect,2088
