subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
14,1b,speeded_recognition,23,AC,blocked,1,incorrect,777
14,1b,speeded_recognition,24,foil,blocked,N/A,correct,1070
14,1b,speeded_recognition,25,AB,intermixed,6,incorrect,1189
14,1b,speeded_recognition,26,AB,blocked,2,correct,1084
14,1b,speeded_recognition,27,AC,intermixed,5,correct,1093
14,1b,speeded_recognition,28,AC,blocked,1,correct,1065
14,1b,speeded_recognition,29,foil,intermixed,N/A,incorrect,1366
14,1b,speeded_recognition,30,AB,intermixed,4,correct,915
14,1b,speeded_recognition,31,BC,blocked,3,incorrect,1188
14,1b,speeded_recognition,32,foil,blocked,N/A,correct,1229
14,1b,speeded_recognition,33,BC,intermixed,5,correct,988
14,1b,speeded_recognition,34,BC,blocked,1,correct,909
14,1b,speeded_recognition,35,foil,intermixed,N/A,correct,1190
14,1b,speeded_recognition,36,AC,intermixed,4,incorrect,1183
14,1b,speeded_recognition,37,AC,blocked,2,correct,1061
14,1b,speeded_recognition,38,AB,intermixed,6,correct,1174
14,1b,speeded_recognition,39,foil,blocked,N/A,correct,1115
14,1b,speeded_recognition,40,AB,intermixed,5,correct,1075
14,1b,speeded_recognition,41,BC,blocked,1,correct,1025
14,1b,speeded_recognition,42,foil,intermixed,N/A,correct,1376
14,1b,speeded_recognition,43,AB,blocked,1,correct,1244
14,1b,speeded_recognition,44,AC,intermixed,4,incorrect,1117
14,1b,speeded_recognition,45,AB,blocked,3,correct,1016
14,1b,speeded_recognition,46,foil,intermixed,N/A,correct,1236
14,1b,speeded_recognition,47,AC,intermixed,5,correct,1095
14,1b,speeded_recognition,48,BC,blocked,2,correct,1087
14,1b,explicit_inference,1,AC,intermixed,6,correct,4826
14,1b,explicit_inference,2,AC,intermixed,4,correct,2061
14,1b,explicit_inference,3,AC,blocked,1,correct,2915
14,1b,explicit_inference,4,AC,blocked,2,correct,1774
14,1b,explicit_inference,5,AC,blocked,3,correct,2847
14,1b,explicit_inference,6,AC,intermixed,5,incorrect,3138
14,1b,explicit_inference,7,AC,intermixed,6,correct,2777
14,1b,explicit_inference,8,AC,blocked,3,incorrect,1633
14,1b,explicit_inference,9,AC,intermixed,5,correct,1740
14,1b,explicit_inference,10,AC,blocked,2,incorrect,2588
14,1b,explicit_inference,11,AC,blocked,1,correct,1889
14,1b,explicit_inference,12,AC,intermixed,4,correct,1739
15,1b,speeded_recognition,1,AB,intermixed,6,correct,1789
15,1b,speeded_recognition,2,BC,blocked,1,correct,1303
15,1b,speeded_recognition,3,AB,intermixed,5,correct,1447
15,1b,speeded_recognition,4,foil,blocked,N/A,correct,1270
15,1b,speeded_recognition,5,AC,intermixed,6,correct,1733
15,1b,speeded_recognition,6,AC,blocked,2,correct,1271
15,1b,speeded_recognition,7,BC,intermixed,6,correct,1727
15,1b,speeded_recognition,8,AC,blocked,3,correct,1303
15,1b,speeded_recognition,9,AB,intermixed,6,correct,1791
15,1b,speeded_recognition,10,AB,blocked,3,correct,1984
15,1b,speeded_recognition,11,foil,intermixed,N/A,correct,1804
15,1b,speeded_recognition,12,AB,intermixed,5,correct,1247
15,1b,speeded_recognition,13,AB,blocked,2,correct,1990
15,1b,speeded_recognition,14,foil,blocked,N/A,correct,1207
15,1b,speeded_recognition,15,BC,intermixed,5,correct,1397
15,1b,speeded_recognition,16,foil,blocked,N/A,correct,1248
15,1b,speeded_recognition,17,AC,intermixed,5,correct,2384
15,1b,speeded_recognition,18,BC,blocked,3,correct,1337
15,1b,speeded_recognition,19,foil,blocked,N/A,correct,1312
15,1b,speeded_recognition,20,AC,intermixed,6,correct,1156
15,1b,speeded_recognition,21,AB,blocked,1,correct,1738
15,1b,speeded_recognition,22,foil,blocked,N/A,correct,1694
15,1b,speeded_recognition,23,AC,intermixed,4,correct,1446
15,1b,speeded_recognition,24,AC,blocked,1,correct,1799
15,1b,speeded_recognition,25,AB,intermixed,4,correct,1326
15,1b,speeded_recognition,26,foil,intermixed,N/A,correct,1247
15,1b,speeded_recognition,27,BC,intermixed,5,correct,1127
15,1b,speeded_recognition,28,BC,blocked,2,correct,1134
15,1b,speeded_recognition,29,AC,intermixed,5,correct,1533
15,1b,speeded_recognition,30,AC,blocked,3,correct,1634
15,1b,speeded_recognition,31,AC,intermixed,4,incorrect,1317
15,1b,speeded_recognition,32,AC,blocked,1,incorrect,1143
15,1b,speeded_recognition,33,foil,intermixed,N/A,correct,1216
15,1b,speeded_recognition,34,AC,blocked,2,correct,1141
15,1b,speeded_recognition,35,BC,intermixed,4,correct,919
15,1b,speeded_recognition,36,AB,blocked,3,correct,1360
15,1b,speeded_recognition,37,foil,blocked,N/A,correct,1181
15,1b,speeded_recognition,38,BC,blocked,3,correct,1081
15,1b,speeded_recognition,39,BC,intermixed,4,correct,951
15,1b,speeded_recognition,40,foil,intermixed,N/A,correct,1327
15,1b,speeded_recognition,41,BC,blocked,1,correct,963
15,1b,speeded_recognition,42,foil,intermixed,N/A,correct,911
15,1b,speeded_recognition,43,AB,blocked,1,correct,1117
15,1b,speeded_recognition,44,BC,intermixed,6,correct,1136
15,1b,speeded_recognition,45,AB,blocked,2,correct,1188
15,1b,speeded_recognition,46,AB,intermixed,4,correct,1085
15,1b,speeded_recognition,47,foil,intermixed,N/A,correct,1096
15,1b,speeded_recognition,48,BC,blocked,2,correct,1392
15,1b,explicit_inference,1,AC,blocked,2,correct,3856
15,1b,explicit_inference,2,AC,blocked,3,correct,3294
15,1b,explicit_inference,3,AC,blocked,1,correct,2237
15,1b,explicit_inference,4,AC,intermixed,4,correct,2879
15,1b,explicit_inference,5,AC,intermixed,6,correct,2694
15,1b,explicit_inference,6,AC,intermixed,5,correct,1838
15,1b,explicit_inference,7,AC,intermixed,5,correct,1702
15,1b,explicit_inference,8,AC,intermixed,6,correct,1614
15,1b,explicit_inference,9,AC,blocked,2,correct,1574
15,1b,explicit_inference,10,AC,intermixed,4,correct,1990
15,1b,explicit_inference,11,AC,blocked,1,correct,1453
15,1b,explicit_inference,12,AC,blocked,3,correct,2110
16,1b,speeded_recognition,1,AB,blocked,3,correct,1309
16,1b,speeded_recognition,2,BC,intermixed,5,correct,1020
16,1b,speeded_recognition,3,foil,blocked,N/A,correct,792
16,1b,speeded_recognition,4,BC,intermixed,4,correct,847
16,1b,speeded_recognition,5,AC,blocked,2,correct,1004
16,1b,speeded_recognition,6,AB,intermixed,6,correct,770
16,1b,speeded_recognition,7,foil,blocked,N/A,correct,1281
16,1b,speeded_recognition,8,AB,intermixed,4,correct,705
16,1b,speeded_recognition,9,BC,blocked,1,correct,875
16,1b,speeded_recognition,10,AB,intermixed,5,correct,1364
16,1b,speeded_recognition,11,foil,blocked,N/A,correct,1131
16,1b,speeded_recognition,12,foil,intermixed,N/A,correct,881
16,1b,speeded_recognition,13,AB,blocked,1,correct,1653
16,1b,speeded_recognition,14,AC,intermixed,4,correct,1237
16,1b,speeded_recognition,15,AC,blocked,1,correct,909
16,1b,speeded_recognition,16,BC,intermixed,6,correct,857
16,1b,speeded_recognition,17,foil,intermixed,N/A,correct,807
16,1b,speeded_recognition,18,AB,blocked,2,correct,893
16,1b,speeded_recognition,19,AC,intermixed,5,correct,814
16,1b,speeded_recognition,20,foil,blocked,N/A,correct,1275
16,1b,speeded_recognition,21,foil,blocked,N/A,correct,1216
16,1b,speeded_recognition,22,AB,intermixed,5,correct,928
16,1b,speeded_recognition,23,foil,blocked,N/A,correct,990
16,1b,speeded_recognition,24,AB,blocked,2,correct,1257
16,1b,speeded_recognition,25,BC,intermixed,5,correct,1036
16,1b,speeded_recognition,26,BC,blocked,3,correct,1067
16,1b,speeded_recognition,27,AB,intermixed,4,correct,790
16,1b,speeded_recognition,28,AC,blocked,3,correct,959
16,1b,speeded_recognition,29,foil,intermixed,N/A,correct,1109
16,1b,speeded_recognition,30,BC,blocked,1,correct,1082
16,1b,speeded_recognition,31,foil,intermixed,N/A,correct,874
16,1b,speeded_recognition,32,BC,blocked,2,correct,2034
16,1b,speeded_recognition,33,AC,intermixed,5,correct,1082
16,1b,speeded_recognition,34,AC,blocked,3,correct,1629
16,1b,speeded_recognition,35,BC,intermixed,4,correct,936
16,1b,speeded_recognition,36,BC,blocked,3,correct,961
16,1b,speeded_recognition,37,BC,intermixed,6,correct,1157
16,1b,speeded_recognition,38,AC,blocked,1,correct,1059
16,1b,speeded_recognition,39,AC,intermixed,4,correct,1357
16,1b,speeded_recognition,40,AB,blocked,3,correct,730
16,1b,speeded_recognition,41,AB,intermixed,6,correct,747
16,1b,speeded_recognition,42,AC,blocked,2,correct,990
16,1b,speeded_recognition,43,foil,intermixed,N/A,correct,1072
16,1b,speeded_recognition,44,AC,intermixed,6,correct,872
16,1b,speeded_recognition,45,AB,blocked,1,incorrect,790
16,1b,speeded_recognition,46,AC,intermixed,6,correct,1218
16,1b,speeded_recognition,47,foil,intermixed,N/A,correct,848
16,1b,speeded_recognition,48,BC,blocked,2,correct,945
16,1b,explicit_inference,1,AC,intermixed,5,correct,5703
16,1b,explicit_inference,2,AC,blocked,3,correct,1337
16,1b,explicit_inference,3,AC,intermixed,6,incorrect,2657
16,1b,explicit_inference,4,AC,intermixed,4,correct,1931
16,1b,explicit_inference,5,AC,blocked,1,correct,1273
16,1b,explicit_inference,6,AC,blocked,2,correct,1667
16,1b,explicit_inference,7,AC,blocked,1,correct,1666
16,1b,explicit_inference,8,AC,intermixed,5,correct,1388
16,1b,explicit_inference,9,AC,blocked,2,incorrect,1598
16,1b,explicit_inference,10,AC,blocked,3,correct,1154
16,1b,explicit_inference,11,AC,intermixed,6,incorrect,1092
16,1b,explicit_inference,12,AC,intermixed,4,correct,1996
17,1b,speeded_recognition,1,foil,blocked,N/A,correct,1557
17,1b,speeded_recognition,2,foil,intermixed,N/A,correct,1291
17,1b,speeded_recognition,3,AC,blocked,2,correct,1306
17,1b,speeded_recognition,4,foil,intermixed,N/A,correct,1480
17,1b,speeded_recognition,5,BC,intermixed,6,correct,1695
17,1b,speeded_recognition,6,AB,blocked,2,correct,1575
17,1b,speeded_recognition,7,foil,intermixed,N/A,correct,1312
17,1b,speeded_recognition,8,AC,intermixed,4,incorrect,1290
17,1b,speeded_recognition,9,BC,blocked,3,correct,1155
17,1b,speeded_recognition,10,AC,intermixed,4,incorrect,1072
17,1b,speeded_recognition,11,BC,blocked,1,correct,1040
17,1b,speeded_recognition,12,AB,intermixed,6,correct,1198
17,1b,speeded_recognition,13,foil,intermixed,N/A,correct,1697
17,1b,speeded_recognition,14,BC,blocked,1,correct,1139
17,1b,speeded_recognition,15,AC,intermixed,5,incorrect,1858
17,1b,speeded_recognition,16,AB,blocked,3,correct,1822
17,1b,speeded_recognition,17,BC,intermixed,4,correct,1793
17,1b,speeded_recognition,18,AC,blocked,1,correct,1929
17,1b,speeded_recognition,19,AC,intermixed,5,correct,2303
17,1b,speeded_recognition,20,foil,blocked,N/A,incorrect,1201
17,1b,speeded_recognition,21,AB,intermixed,5,correct,1248
17,1b,speeded_recognition,22,AB,blocked,3,correct,953
17,1b,speeded_recognition,23,BC,intermixed,4,correct,1820
17,1b,speeded_recognition,24,AC,blocked,2,correct,1457
17,1b,speeded_recognition,25,AC,intermixed,6,correct,1830
17,1b,speeded_recognition,26,AB,blocked,1,incorrect,1541
17,1b,speeded_recognition,27,BC,intermixed,5,correct,1735
17,1b,speeded_recognition,28,foil,intermixed,N/A,correct,1371
17,1b,speeded_recognition,29,foil,blocked,N/A,correct,1501
17,1b,speeded_recognition,30,AB,blocked,1,incorrect,2599
17,1b,speeded_recognition,31,AB,intermixed,4,correct,891
17,1b,speeded_recognition,32,AB,blocked,2,correct,1287
17,1b,speeded_recognition,33,foil,intermixed,N/A,correct,1346
17,1b,speeded_recognition,34,foil,blocked,N/A,incorrect,1666
17,1b,speeded_recognition,35,AC,blocked,1,correct,1667
17,1b,speeded_recognition,36,BC,intermixed,5,correct,1249
17,1b,speeded_recognition,37,foil,blocked,N/A,correct,1409
17,1b,speeded_recognition,38,AC,intermixed,6,correct,1582
17,1b,speeded_recognition,39,AC,blocked,3,correct,1897
17,1b,speeded_recognition,40,AB,intermixed,5,correct,1244
17,1b,speeded_recognition,41,BC,blocked,2,correct,1586
17,1b,speeded_recognition,42,AB,intermixed,4,correct,1155
17,1b,speeded_recognition,43,foil,blocked,N/A,correct,1459
17,1b,speeded_recognition,44,BC,blocked,2,correct,1968
17,1b,speeded_recognition,45,BC,intermixed,6,correct,1047
17,1b,speeded_recognition,46,BC,blocked,3,correct,1155
17,1b,speeded_recognition,47,AB,intermixed,6,correct,878
17,1b,speeded_recognition,48,AC,blocked,3,correct,1367
17,1b,explicit_inference,1,AC,blocked,1,correct,7054
17,1b,explicit_inference,2,AC,blocked,2,correct,3952
17,1b,explicit_inference,3,AC,intermixed,4,correct,2784
17,1b,explicit_inference,4,AC,intermixed,6,correct,2001
17,1b,explicit_inference,5,AC,intermixed,5,correct,2889
17,1b,explicit_inference,6,AC,blocked,3,correct,2029
17,1b,explicit_inference,7,AC,blocked,1,correct,3067
17,1b,explicit_inference,8,AC,intermixed,6,correct,2060
17,1b,explicit_inference,9,AC,blocked,2,correct,1946
17,1b,explicit_inference,10,AC,intermixed,4,correct,2012
17,1b,explicit_inference,11,AC,intermixed,5,correct,2546
17,1b,explicit_inference,12,AC,blocked,3,incorrect,2932
18,1b,speeded_recognition,1,BC,blocked,2,correct,1328
18,1b,speeded_recognition,2,AC,intermixed,4,correct,1537
18,1b,speeded_recognition,3,foil,intermixed,N/A,correct,1882
18,1b,speeded_recognition,4,BC,blocked,2,correct,1102
18,1b,speeded_recognition,5,AB,intermixed,6,correct,1541
18,1b,speeded_recognition,6,AC,blocked,3,correct,1264
18,1b,speeded_recognition,7,BC,intermixed,5,correct,1533
18,1b,speeded_recognition,8,BC,blocked,1,correct,1475
18,1b,speeded_recognition,9,AC,intermixed,5,correct,1388
18,1b,speeded_recognition,10,foil,blocked,N/A,correct,1330
18,1b,speeded_recognition,11,BC,intermixed,4,correct,1416
18,1b,speeded_recognition,12,foil,blocked,N/A,correct,1261
18,1b,speeded_recognition,13,AB,intermixed,5,correct,1173
18,1b,speeded_recognition,14,AB,blocked,2,correct,2358
18,1b,speeded_recognition,15,BC,intermixed,4,correct,1410
18,1b,speeded_recognition,16,foil,blocked,N/A,correct,1070
18,1b,speeded_recognition,17,BC,blocked,1,correct,1378
18,1b,speeded_recognition,18,foil,intermixed,N/A,correct,1474
18,1b,speeded_recognition,19,AC,blocked,1,correct,1477
18,1b,speeded_recognition,20,foil,intermixed,N/A,correct,1334
18,1b,speeded_recognition,21,foil,intermixed,N/A,correct,1293
18,1b,speeded_recognition,22,AB,blocked,3,incorrect,3433
18,1b,speeded_recognition,23,AC,intermixed,6,correct,2695
18,1b,speeded_recognition,24,AB,blocked,3,correct,1273
18,1b,speeded_recognition,25,AB,intermixed,4,correct,1416
18,1b,speeded_recognition,26,AB,blocked,2,correct,1024
18,1b,speeded_recognition,27,foil,blocked,N/A,correct,1743
18,1b,speeded_recognition,28,AB,intermixed,5,correct,1177
18,1b,speeded_recognition,29,AB,blocked,1,correct,1496
18,1b,speeded_recognition,30,BC,intermixed,6,correct,1744
18,1b,speeded_recognition,31,BC,blocked,3,correct,1281
18,1b,speeded_recognition,32,AC,intermixed,4,correct,1205
18,1b,speeded_recognition,33,foil,intermixed,N/A,correct,1304
18,1b,speeded_recognition,34,AC,blocked,2,correct,1995
18,1b,speeded_recognition,35,BC,intermixed,5,correct,2280
18,1b,speeded_recognition,36,AC,blocked,2,correct,2067
18,1b,speeded_recognition,37,BC,intermixed,6,correct,1042
18,1b,speeded_recognition,38,BC,blocked,3,correct,1076
18,1b,speeded_recognition,39,AB,intermixed,6,correct,1213
18,1b,speeded_recognition,40,AC,blocked,1,correct,1874
18,1b,speeded_recognition,41,AC,intermixed,6,correct,1666
18,1b,speeded_recognition,42,foil,blocked,N/A,correct,1172
18,1b,speeded_recognition,43,AB,intermixed,4,correct,1036
18,1b,speeded_recognition,44,foil,blocked,N/A,correct,1836
18,1b,speeded_recognition,45,AB,blocked,1,correct,1221
18,1b,speeded_recognition,46,foil,intermixed,N/A,correct,1747
18,1b,speeded_recognition,47,AC,blocked,3,correct,1320
18,1b,speeded_recognition,48,AC,intermixed,5,correct,1355
18,1b,explicit_inference,1,AC,intermixed,6,correct,4005
18,1b,explicit_inference,2,AC,blocked,2,correct,3824
18,1b,explicit_inference,3,AC,blocked,1,correct,3004
18,1b,explicit_inference,4,AC,intermixed,4,correct,4120
18,1b,explicit_inference,5,AC,intermixed,5,correct,3591
18,1b,explicit_inference,6,AC,blocked,3,incorrect,3532
18,1b,explicit_inference,7,AC,blocked,2,correct,4820
18,1b,explicit_inference,8,AC,intermixed,4,correct,3501
18,1b,explicit_inference,9,AC,intermixed,5,correct,2722
18,1b,explicit_inference,10,AC,intermixed,6,correct,3772
18,1b,explicit_inference,11,AC,blocked,1,correct,3195
18,1b,explicit_inference,12,AC,blocked,3,correct,3307
19,1b,speeded_recognition,1,BC,intermixed,5,correct,1374
19,1b,speeded_recognition,2,BC,blocked,3,correct,1215
19,1b,speeded_recognition,3,AB,intermixed,4,correct,1104
19,1b,speeded_recognition,4,foil,intermixed,N/A,correct,1047
19,1b,speeded_recognition,5,AC,blocked,2,correct,1271
19,1b,speeded_recognition,6,AC,intermixed,4,correct,1047
19,1b,speeded_recognition,7,foil,blocked,N/A,correct,1135
19,1b,speeded_recognition,8,AC,intermixed,4,correct,1192
19,1b,speeded_recognition,9,BC,blocked,3,correct,1048
19,1b,speeded_recognition,10,foil,intermixed,N/A,correct,1135
19,1b,speeded_recognition,11,AB,intermixed,5,correct,910
19,1b,speeded_recognition,12,foil,blocked,N/A,correct,1175
19,1b,speeded_recognition,13,AB,blocked,2,correct,1183
19,1b,speeded_recognition,14,AC,intermixed,5,correct,1007
19,1b,speeded_recognition,15,foil,blocked,N/A,correct,1168
19,1b,speeded_recognition,16,BC,blocked,2,incorrect,1239
19,1b,speeded_recognition,17,BC,intermixed,6,correct,1142
19,1b,speeded_recognition,18,AC,blocked,1,correct,1271
19,1b,speeded_recognition,19,AB,intermixed,6,correct,1519
19,1b,speeded_recognition,20,BC,blocked,1,correct,1375
19,1b,speeded_recognition,21,foil,blocked,N/A,correct,1680
19,1b,speeded_recognition,22,AB,blocked,1,correct,1150
19,1b,speeded_recognition,23,foil,blocked,N/A,correct,959
19,1b,speeded_recognition,24,BC,intermixed,4,correct,983
19,1b,speeded_recognition,25,foil,intermixed,N/A,correct,998
19,1b,speeded_recognition,26,AC,blocked,2,incorrect,1278
19,1b,speeded_recognition,27,AC,intermixed,5,correct,1288
19,1b,speeded_recognition,28,foil,intermixed,N/A,correct,1183
19,1b,speeded_recognition,29,AC,blocked,1,incorrect,1136
19,1b,speeded_recognition,30,foil,intermixed,N/A,correct,1031
19,1b,speeded_recognition,31,AC,blocked,3,correct,1289
19,1b,speeded_recognition,32,AC,intermixed,6,correct,1335
19,1b,speeded_recognition,33,BC,blocked,1,correct,1295
19,1b,speeded_recognition,34,BC,intermixed,6,correct,1335
19,1b,speeded_recognition,35,BC,blocked,2,correct,1311
19,1b,speeded_recognition,36,foil,intermixed,N/A,correct,1327
19,1b,speeded_recognition,37,AB,blocked,3,correct,1392
19,1b,speeded_recognition,38,AB,intermixed,4,correct,1007
19,1b,speeded_recognition,39,foil,blocked,N/A,correct,1215
19,1b,speeded_recognition,40,AB,intermixed,6,correct,823
19,1b,speeded_recognition,41,AB,blocked,1,correct,1078
19,1b,speeded_recognition,42,AB,intermixed,5,correct,894
19,1b,speeded_recognition,43,AC,blocked,3,correct,1063
19,1b,speeded_recognition,44,BC,intermixed,4,correct,768
19,1b,speeded_recognition,45,AB,blocked,2,correct,960
19,1b,speeded_recognition,46,BC,intermixed,5,correct,744
19,1b,speeded_recognition,47,AB,blocked,3,correct,800
19,1b,speeded_recognition,48,AC,intermixed,6,correct,1480
19,1b,explicit_inference,1,AC,intermixed,4,correct,2983
19,1b,explicit_inference,2,AC,blocked,3,correct,2122
19,1b,explicit_inference,3,AC,intermixed,6,correct,1519
19,1b,explicit_inference,4,AC,blocked,1,correct,2279
19,1b,explicit_inference,5,AC,intermixed,5,correct,1179
19,1b,explicit_inference,6,AC,blocked,2,correct,1627
19,1b,explicit_inference,7,AC,intermixed,5,correct,1290
19,1b,explicit_inference,8,AC,blocked,3,correct,1612
19,1b,explicit_inference,9,AC,intermixed,4,correct,1792
19,1b,explicit_inference,10,AC,blocked,2,correct,1510
19,1b,explicit_inference,11,AC,intermixed,6,correct,1244
19,1b,explicit_inference,12,AC,blocked,1,correct,1981
20,1b,speeded_recognition,1,AC,intermixed,5,correct,1090
20,1b,speeded_recognition,2,AB,blocked,3,correct,820
20,1b,speeded_recognition,3,foil,intermixed,N/A,correct,973
20,1b,speeded_recognition,4,AB,intermixed,5,correct,1209
20,1b,speeded_recognition,5,foil,intermixed,N/A,correct,1184
20,1b,speeded_recognition,6,BC,blocked,1,correct,1117
20,1b,speeded_recognition,7,BC,intermixed,5,correct,1284
20,1b,speeded_recognition,8,foil,blocked,N/A,correct,1104
20,1b,speeded_recognition,9,BC,intermixed,4,correct,1073
20,1b,speeded_recognition,10,AC,blocked,1,correct,1084
20,1b,speeded_recognition,11,BC,intermixed,5,correct,808
20,1b,speeded_recognition,12,AB,blocked,3,correct,1075
20,1b,speeded_recognition,13,foil,blocked,N/A,correct,1473
20,1b,speeded_recognition,14,AB,blocked,1,correct,894
20,1b,speeded_recognition,15,foil,intermixed,N/A,correct,1268
20,1b,speeded_recognition,16,BC,blocked,3,correct,988
20,1b,speeded_recognition,17,AC,intermixed,6,correct,1299
20,1b,speeded_recognition,18,AC,blocked,3,correct,1172
20,1b,speeded_recognition,19,AC,intermixed,6,correct,1066
20,1b,speeded_recognition,20,AB,blocked,1,correct,763
20,1b,speeded_recognition,21,AB,intermixed,4,incorrect,1018
20,1b,speeded_recognition,22,foil,blocked,N/A,correct,1142
20,1b,speeded_recognition,23,foil,blocked,N/A,correct,1166
20,1b,speeded_recognition,24,AC,intermixed,4,correct,1452
20,1b,speeded_recognition,25,AB,blocked,2,correct,1157
20,1b,speeded_recognition,26,foil,intermixed,N/A,correct,1136
20,1b,speeded_recognition,27,AC,intermixed,4,correct,1212
20,1b,speeded_recognition,28,AC,blocked,3,correct,1117
20,1b,speeded_recognition,29,BC,intermixed,6,correct,1113
20,1b,speeded_recognition,30,BC,blocked,3,correct,947
20,1b,speeded_recognition,31,foil,intermixed,N/A,correct,1113
20,1b,speeded_recognition,32,AB,blocked,2,correct,837
20,1b,speeded_recognition,33,AB,intermixed,6,correct,1132
20,1b,speeded_recognition,34,foil,blocked,N/A,correct,1231
20,1b,speeded_recognition,35,BC,blocked,2,correct,967
20,1b,speeded_recognition,36,AB,intermixed,4,correct,968
20,1b,speeded_recognition,37,foil,intermixed,N/A,correct,1063
20,1b,speeded_recognition,38,AC,blocked,1,correct,938
20,1b,speeded_recognition,39,AC,intermixed,5,correct,1788
20,1b,speeded_recognition,40,foil,blocked,N/A,correct,1176
20,1b,speeded_recognition,41,AB,intermixed,6,correct,846
20,1b,speeded_recognition,42,AC,blocked,2,correct,1045
20,1b,speeded_recognition,43,BC,intermixed,6,correct,825
20,1b,speeded_recognition,44,AC,blocked,2,correct,949
20,1b,speeded_recognition,45,AB,intermixed,5,correct,1024
20,1b,speeded_recognition,46,BC,blocked,2,correct,919
20,1b,speeded_recognition,47,BC,intermixed,4,correct,1089
20,1b,speeded_recognition,48,BC,blocked,1,correct,1019
20,1b,explicit_inference,1,AC,blocked,1,correct,3536
20,1b,explicit_inference,2,AC,intermixed,4,correct,2152
20,1b,explicit_inference,3,AC,blocked,2,correct,2235
20,1b,explicit_inference,4,AC,blocked,3,correct,2022
20,1b,explicit_inference,5,AC,intermixed,6,correct,1657
20,1b,explicit_inference,6,AC,intermixed,5,correct,1775
20,1b,explicit_inference,7,AC,intermixed,5,correct,1818
20,1b,explicit_inference,8,AC,blocked,2,correct,2058
20,1b,explicit_inference,9,AC,intermixed,6,correct,1757
20,1b,explicit_inference,10,AC,blocked,3,correct,2573
20,1b,explicit_inference,11,AC,blocked,1,correct,1721
20,1b,explicit_inference,12,AC,intermixed,4,correct,2163
21,1b,speeded_recognition,1,AB,intermixed,6,correct,847
21,1b,speeded_recognition,2,AB,blocked,1,correct,2351
21,1b,speeded_recognition,3,foil,intermixed,N/A,correct,1415
21,1b,speeded_recognition,4,BC,intermixed,6,correct,2471
21,1b,speeded_recognition,5,AC,blocked,1,incorrect,2623
21,1b,speeded_recognition,6,foil,blocked,N/A,correct,1424
21,1b,speeded_recognition,7,AB,intermixed,6,correct,1528
21,1b,speeded_recognition,8,AB,blocked,2,correct,1295
21,1b,speeded_recognition,9,AB,intermixed,5,correct,2720
21,1b,speeded_recognition,10,foil,blocked,N/A,correct,2296
21,1b,speeded_recognition,11,AB,blocked,3,correct,1175
21,1b,speeded_recognition,12,AC,intermixed,6,correct,1856
21,1b,speeded_recognition,13,BC,blocked,3,incorrect,2007
21,1b,speeded_recognition,14,BC,intermixed,5,correct,1232
21,1b,speeded_recognition,15,AB,blocked,1,correct,2200
21,1b,speeded_recognition,16,foil,blocked,N/A,correct,2439
21,1b,speeded_recognition,17,BC,intermixed,4,correct,1935
21,1b,speeded_recognition,18,foil,blocked,N/A,correct,1656
21,1b,speeded_recognition,19,BC,intermixed,5,correct,1463
21,1b,speeded_recognition,20,AB,blocked,2,correct,1799
21,1b,speeded_recognition,21,AC,intermixed,5,correct,1136
21,1b,speeded_recognition,22,foil,intermixed,N/A,correct,1167
21,1b,speeded_recognition,23,AC,blocked,1,correct,2279
21,1b,speeded_recognition,24,BC,intermixed,4,correct,1295
21,1b,speeded_recognition,25,foil,blocked,N/A,correct,1176
21,1b,speeded_recognition,26,AC,blocked,2,incorrect,919
21,1b,speeded_recognition,27,foil,intermixed,N/A,correct,1848
21,1b,speeded_recognition,28,AB,intermixed,4,incorrect,2424
21,1b,speeded_recognition,29,foil,intermixed,N/A,correct,1407
21,1b,speeded_recognition,30,AC,blocked,2,correct,1175
21,1b,speeded_recognition,31,AC,intermixed,6,correct,1096
21,1b,speeded_recognition,32,BC,blocked,1,incorrect,1608
21,1b,speeded_recognition,33,AC,intermixed,4,correct,1559
21,1b,speeded_recognition,34,BC,blocked,3,incorrect,2879
21,1b,speeded_recognition,35,foil,intermixed,N/A,correct,1712
21,1b,speeded_recognition,36,BC,blocked,2,correct,2440
21,1b,speeded_recognition,37,AB,intermixed,5,incorrect,2639
21,1b,speeded_recognition,38,BC,blocked,2,correct,1319
21,1b,speeded_recognition,39,BC,intermixed,6,incorrect,1287
21,1b,speeded_recognition,40,AB,blocked,3,incorrect,1127
21,1b,speeded_recognition,41,AC,intermixed,4,correct,1399
21,1b,speeded_recognition,42,AC,blocked,3,correct,1063
21,1b,speeded_recognition,43,AC,intermixed,5,correct,1479
21,1b,speeded_recognition,44,foil,blocked,N/A,correct,1318
21,1b,speeded_recognition,45,BC,blocked,1,incorrect,1302
21,1b,speeded_recognition,46,AB,intermixed,4,incorrect,1471
21,1b,speeded_recognition,47,foil,intermixed,N/A,correct,1807
21,1b,speeded_recognition,48,AC,blocked,3,correct,1216
21,1b,explicit_inference,1,AC,intermixed,6,incorrect,4630
21,1b,explicit_inference,2,AC,blocked,3,incorrect,3321
21,1b,explicit_inference,3,AC,blocked,1,correct,4677
21,1b,explicit_inference,4,AC,intermixed,4,correct,3065
21,1b,explicit_inference,5,AC,intermixed,5,correct,3111
21,1b,explicit_inference,6,AC,blocked,2,correct,2302
21,1b,explicit_inference,7,AC,intermixed,4,correct,2502
