subject,experiment,included_in_subsample_analysis,task_type,trial_number,pair_type,condition,triad_index,response_correct,response_time
19,2,,feature_generalization,4,N/A,blocked,6,correct,1431
19,2,,feature_generalization,5,N/A,intermixed,2,correct,2569
19,2,,feature_generalization,6,N/A,blocked,5,correct,1606
19,2,,feature_generalization,7,N/A,blocked,4,incorrect,1353
19,2,,feature_generalization,8,N/A,intermixed,1,correct,2455
19,2,,feature_generalization,9,N/A,intermixed,3,incorrect,1837
19,2,,feature_generalization,10,N/A,blocked,4,incorrect,3290
19,2,,feature_generalization,11,N/A,blocked,5,correct,2603
19,2,,feature_generalization,12,N/A,intermixed,3,correct,1559
19,2,,explicit_direct,1,BC,blocked,6,correct,6542
19,2,,explicit_direct,2,BC,intermixed,2,correct,3279
19,2,,explicit_direct,3,AB,blocked,6,correct,1837
19,2,,explicit_direct,4,AB,intermixed,1,correct,2533
19,2,,explicit_direct,5,BC,blocked,5,correct,1245
19,2,,explicit_direct,6,AB,intermixed,2,correct,1376
19,2,,explicit_direct,7,BC,intermixed,3,correct,3952
19,2,,explicit_direct,8,BC,intermixed,2,correct,2399
19,2,,explicit_direct,9,AB,intermixed,1,correct,1197
19,2,,explicit_direct,10,AB,blocked,5,correct,1788
19,2,,explicit_direct,11,AB,blocked,4,correct,2058
19,2,,explicit_direct,12,BC,intermixed,1,correct,1698
19,2,,explicit_direct,13,AB,blocked,5,correct,3165
19,2,,explicit_direct,14,AB,intermixed,2,correct,2172
19,2,,explicit_direct,15,BC,blocked,4,incorrect,1573
19,2,,explicit_direct,16,AB,intermixed,3,incorrect,1414
19,2,,explicit_direct,17,BC,blocked,6,incorrect,1526
19,2,,explicit_direct,18,BC,intermixed,1,correct,1462
19,2,,explicit_direct,19,AB,intermixed,3,correct,2027
19,2,,explicit_direct,20,BC,blocked,4,incorrect,1769
19,2,,explicit_direct,21,BC,intermixed,3,correct,2220
19,2,,explicit_direct,22,AB,blocked,6,correct,1463
19,2,,explicit_direct,23,AB,blocked,4,correct,1456
19,2,,explicit_direct,24,BC,blocked,5,correct,2363
20,2,yes,feature_memory,1,N/A,blocked,5,correct,1339
20,2,yes,feature_memory,2,N/A,blocked,4,correct,1437
20,2,yes,feature_memory,3,N/A,intermixed,2,correct,1109
20,2,yes,feature_memory,4,N/A,blocked,6,correct,1005
20,2,yes,feature_memory,5,N/A,blocked,4,correct,2093
20,2,yes,feature_memory,6,N/A,intermixed,1,correct,1013
20,2,yes,feature_memory,7,N/A,intermixed,3,correct,1055
20,2,yes,feature_memory,8,N/A,intermixed,2,correct,1150
20,2,yes,feature_memory,9,N/A,blocked,6,correct,958
20,2,yes,feature_memory,10,N/A,intermixed,3,correct,1646
20,2,yes,feature_memory,11,N/A,intermixed,1,correct,951
20,2,yes,feature_memory,12,N/A,blocked,5,correct,959
20,2,yes,feature_generalization,1,N/A,intermixed,1,correct,1485
20,2,yes,feature_generalization,2,N/A,blocked,6,correct,3701
20,2,yes,feature_generalization,3,N/A,intermixed,2,correct,1238
20,2,yes,feature_generalization,4,N/A,intermixed,3,correct,1407
20,2,yes,feature_generalization,5,N/A,blocked,5,incorrect,1182
20,2,yes,feature_generalization,6,N/A,intermixed,1,correct,1423
20,2,yes,feature_generalization,7,N/A,blocked,5,correct,1055
20,2,yes,feature_generalization,8,N/A,blocked,6,correct,1604
20,2,yes,feature_generalization,9,N/A,blocked,4,incorrect,1123
20,2,yes,feature_generalization,10,N/A,intermixed,3,incorrect,1742
20,2,yes,feature_generalization,11,N/A,blocked,4,incorrect,1021
20,2,yes,feature_generalization,12,N/A,intermixed,2,incorrect,982
20,2,yes,explicit_direct,1,BC,intermixed,2,correct,1740
20,2,yes,explicit_direct,2,BC,blocked,5,correct,1622
20,2,yes,explicit_direct,3,AB,intermixed,2,correct,1245
20,2,yes,explicit_direct,4,AB,blocked,6,correct,1612
20,2,yes,explicit_direct,5,BC,blocked,4,correct,1206
20,2,yes,explicit_direct,6,AB,blocked,5,correct,1864
20,2,yes,explicit_direct,7,BC,intermixed,2,correct,1175
20,2,yes,explicit_direct,8,AB,intermixed,3,correct,1262
20,2,yes,explicit_direct,9,AB,intermixed,2,correct,1140
20,2,yes,explicit_direct,10,BC,blocked,5,correct,1294
20,2,yes,explicit_direct,11,BC,blocked,4,correct,1375
20,2,yes,explicit_direct,12,AB,intermixed,3,correct,2165
20,2,yes,explicit_direct,13,AB,blocked,4,correct,1797
20,2,yes,explicit_direct,14,AB,intermixed,1,correct,1365
20,2,yes,explicit_direct,15,AB,blocked,5,correct,1205
20,2,yes,explicit_direct,16,BC,blocked,6,correct,1741
20,2,yes,explicit_direct,17,AB,intermixed,1,correct,1348
20,2,yes,explicit_direct,18,BC,intermixed,3,incorrect,1509
20,2,yes,explicit_direct,19,AB,blocked,4,incorrect,1830
20,2,yes,explicit_direct,20,BC,intermixed,1,correct,1700
20,2,yes,explicit_direct,21,AB,blocked,6,correct,1356
20,2,yes,explicit_direct,22,BC,intermixed,3,correct,1230
20,2,yes,explicit_direct,23,BC,blocked,6,correct,1383
20,2,yes,explicit_direct,24,BC,intermixed,1,correct,2006
21,2,yes,feature_memory,1,N/A,intermixed,1,correct,2606
21,2,yes,feature_memory,2,N/A,intermixed,3,correct,1887
21,2,yes,feature_memory,3,N/A,intermixed,2,incorrect,2710
21,2,yes,feature_memory,4,N/A,intermixed,3,correct,1422
21,2,yes,feature_memory,5,N/A,blocked,6,correct,2439
21,2,yes,feature_memory,6,N/A,blocked,4,correct,2607
21,2,yes,feature_memory,7,N/A,blocked,5,incorrect,3014
21,2,yes,feature_memory,8,N/A,intermixed,1,correct,1750
21,2,yes,feature_memory,9,N/A,blocked,5,N/A,N/A
21,2,yes,feature_memory,10,N/A,blocked,4,correct,1894
21,2,yes,feature_memory,11,N/A,blocked,6,incorrect,2646
21,2,yes,feature_memory,12,N/A,intermixed,2,correct,2943
21,2,yes,feature_generalization,1,N/A,blocked,6,incorrect,2293
21,2,yes,feature_generalization,2,N/A,intermixed,2,correct,2014
21,2,yes,feature_generalization,3,N/A,blocked,4,incorrect,1887
21,2,yes,feature_generalization,4,N/A,intermixed,2,incorrect,1838
21,2,yes,feature_generalization,5,N/A,intermixed,1,incorrect,1310
21,2,yes,feature_generalization,6,N/A,intermixed,3,correct,1527
21,2,yes,feature_generalization,7,N/A,intermixed,1,correct,1284
21,2,yes,feature_generalization,8,N/A,blocked,5,correct,1446
21,2,yes,feature_generalization,9,N/A,blocked,6,correct,1497
21,2,yes,feature_generalization,10,N/A,blocked,5,correct,1134
21,2,yes,feature_generalization,11,N/A,blocked,4,incorrect,1518
21,2,yes,feature_generalization,12,N/A,intermixed,3,correct,1974
21,2,yes,explicit_direct,1,BC,blocked,5,correct,5133
21,2,yes,explicit_direct,2,BC,blocked,4,correct,2543
21,2,yes,explicit_direct,3,BC,intermixed,1,correct,2167
21,2,yes,explicit_direct,4,AB,blocked,6,correct,1702
21,2,yes,explicit_direct,5,BC,intermixed,3,incorrect,3175
21,2,yes,explicit_direct,6,AB,intermixed,1,incorrect,1959
21,2,yes,explicit_direct,7,AB,intermixed,2,correct,1599
21,2,yes,explicit_direct,8,BC,blocked,4,correct,1254
21,2,yes,explicit_direct,9,BC,blocked,5,correct,3215
21,2,yes,explicit_direct,10,AB,blocked,4,correct,1286
21,2,yes,explicit_direct,11,AB,blocked,5,correct,2183
21,2,yes,explicit_direct,12,AB,intermixed,3,correct,2159
21,2,yes,explicit_direct,13,BC,intermixed,2,correct,1815
21,2,yes,explicit_direct,14,AB,blocked,6,correct,1150
21,2,yes,explicit_direct,15,BC,intermixed,2,correct,1037
21,2,yes,explicit_direct,16,BC,blocked,6,correct,1663
21,2,yes,explicit_direct,17,AB,intermixed,2,correct,2095
21,2,yes,explicit_direct,18,AB,blocked,5,incorrect,2327
21,2,yes,explicit_direct,19,AB,blocked,4,correct,1023
21,2,yes,explicit_direct,20,AB,intermixed,1,correct,1358
21,2,yes,explicit_direct,21,BC,blocked,6,correct,1032
21,2,yes,explicit_direct,22,BC,intermixed,3,correct,1557
21,2,yes,explicit_direct,23,BC,intermixed,1,correct,1567
21,2,yes,explicit_direct,24,AB,intermixed,3,correct,2070
22,2,yes,feature_memory,1,N/A,blocked,6,correct,1834
22,2,yes,feature_memory,2,N/A,intermixed,3,correct,1678
22,2,yes,feature_memory,3,N/A,intermixed,1,correct,1177
22,2,yes,feature_memory,4,N/A,intermixed,3,incorrect,3485
22,2,yes,feature_memory,5,N/A,blocked,4,correct,1755
22,2,yes,feature_memory,6,N/A,intermixed,2,correct,1748
22,2,yes,feature_memory,7,N/A,blocked,5,correct,1310
22,2,yes,feature_memory,8,N/A,blocked,6,correct,1534
22,2,yes,feature_memory,9,N/A,intermixed,2,correct,1739
22,2,yes,feature_memory,10,N/A,blocked,5,correct,1117
22,2,yes,feature_memory,11,N/A,blocked,4,correct,2390
22,2,yes,feature_memory,12,N/A,intermixed,1,correct,1272
22,2,yes,feature_generalization,1,N/A,blocked,5,incorrect,3849
22,2,yes,feature_generalization,2,N/A,blocked,6,N/A,N/A
22,2,yes,feature_generalization,3,N/A,blocked,4,correct,2101
22,2,yes,feature_generalization,4,N/A,intermixed,3,incorrect,1928
22,2,yes,feature_generalization,5,N/A,blocked,6,incorrect,1650
22,2,yes,feature_generalization,6,N/A,blocked,5,incorrect,1576
22,2,yes,feature_generalization,7,N/A,intermixed,1,correct,1733
22,2,yes,feature_generalization,8,N/A,intermixed,2,incorrect,2082
22,2,yes,feature_generalization,9,N/A,intermixed,1,correct,1489
22,2,yes,feature_generalization,10,N/A,blocked,4,correct,1989
22,2,yes,feature_generalization,11,N/A,intermixed,3,incorrect,2155
22,2,yes,feature_generalization,12,N/A,intermixed,2,correct,1766
22,2,yes,explicit_direct,1,AB,blocked,6,incorrect,2146
22,2,yes,explicit_direct,2,BC,blocked,4,correct,2048
22,2,yes,explicit_direct,3,BC,intermixed,1,correct,1850
22,2,yes,explicit_direct,4,BC,blocked,5,correct,2233
22,2,yes,explicit_direct,5,AB,intermixed,1,correct,3927
22,2,yes,explicit_direct,6,AB,blocked,4,correct,1069
22,2,yes,explicit_direct,7,BC,blocked,6,correct,1130
22,2,yes,explicit_direct,8,AB,blocked,5,correct,2834
22,2,yes,explicit_direct,9,AB,intermixed,1,correct,3818
22,2,yes,explicit_direct,10,AB,blocked,5,correct,4880
22,2,yes,explicit_direct,11,AB,intermixed,3,correct,1108
22,2,yes,explicit_direct,12,AB,blocked,6,correct,2106
22,2,yes,explicit_direct,13,AB,intermixed,2,correct,1117
22,2,yes,explicit_direct,14,AB,intermixed,3,correct,1021
22,2,yes,explicit_direct,15,AB,intermixed,2,correct,958
22,2,yes,explicit_direct,16,BC,blocked,5,correct,2108
22,2,yes,explicit_direct,17,BC,blocked,4,correct,1883
22,2,yes,explicit_direct,18,BC,intermixed,2,correct,1068
22,2,yes,explicit_direct,19,BC,intermixed,3,correct,981
22,2,yes,explicit_direct,20,AB,blocked,4,correct,1104
22,2,yes,explicit_direct,21,BC,intermixed,2,correct,1065
22,2,yes,explicit_direct,22,BC,intermixed,3,correct,1075
22,2,yes,explicit_direct,23,BC,blocked,6,correct,987
22,2,yes,explicit_direct,24,BC,intermixed,1,correct,1904
23,2,yes,feature_memory,1,N/A,intermixed,3,correct,2217
23,2,yes,feature_memory,2,N/A,blocked,5,correct,1032
23,2,yes,feature_memory,3,N/A,intermixed,3,correct,1491
23,2,yes,feature_memory,4,N/A,intermixed,2,correct,1061
23,2,yes,feature_memory,5,N/A,intermixed,1,correct,930
23,2,yes,feature_memory,6,N/A,blocked,6,correct,2355
23,2,yes,feature_memory,7,N/A,blocked,5,correct,1090
23,2,yes,feature_memory,8,N/A,blocked,4,correct,1402
23,2,yes,feature_memory,9,N/A,blocked,6,correct,1412
23,2,yes,feature_memory,10,N/A,intermixed,1,correct,1112
23,2,yes,feature_memory,11,N/A,intermixed,2,correct,1503
23,2,yes,feature_memory,12,N/A,blocked,4,correct,1362
23,2,yes,feature_generalization,1,N/A,intermixed,1,N/A,N/A
23,2,yes,feature_generalization,2,N/A,blocked,4,correct,1657
23,2,yes,feature_generalization,3,N/A,intermixed,3,incorrect,1780
23,2,yes,feature_generalization,4,N/A,blocked,5,correct,2024
23,2,yes,feature_generalization,5,N/A,intermixed,2,incorrect,1402
23,2,yes,feature_generalization,6,N/A,blocked,6,incorrect,1683
23,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,1413
23,2,yes,feature_generalization,8,N/A,blocked,5,correct,2216
23,2,yes,feature_generalization,9,N/A,intermixed,1,incorrect,1222
23,2,yes,feature_generalization,10,N/A,blocked,6,correct,1451
23,2,yes,feature_generalization,11,N/A,intermixed,3,incorrect,2307
23,2,yes,feature_generalization,12,N/A,blocked,4,correct,1527
23,2,yes,explicit_direct,1,AB,intermixed,1,correct,1280
23,2,yes,explicit_direct,2,AB,blocked,4,correct,1253
23,2,yes,explicit_direct,3,BC,blocked,6,correct,1121
23,2,yes,explicit_direct,4,BC,intermixed,1,incorrect,2113
23,2,yes,explicit_direct,5,BC,intermixed,2,correct,3378
23,2,yes,explicit_direct,6,BC,blocked,5,correct,2695
23,2,yes,explicit_direct,7,AB,intermixed,3,correct,2002
23,2,yes,explicit_direct,8,BC,intermixed,1,correct,2885
23,2,yes,explicit_direct,9,BC,blocked,6,correct,1032
23,2,yes,explicit_direct,10,AB,blocked,5,correct,3237
23,2,yes,explicit_direct,11,BC,blocked,4,correct,1259
23,2,yes,explicit_direct,12,BC,intermixed,2,correct,2274
23,2,yes,explicit_direct,13,BC,intermixed,3,correct,1261
23,2,yes,explicit_direct,14,BC,blocked,4,correct,1664
23,2,yes,explicit_direct,15,AB,intermixed,1,correct,1492
23,2,yes,explicit_direct,16,BC,blocked,5,incorrect,1431
23,2,yes,explicit_direct,17,AB,intermixed,3,correct,1906
23,2,yes,explicit_direct,18,AB,intermixed,2,correct,1412
23,2,yes,explicit_direct,19,AB,blocked,6,incorrect,2095
23,2,yes,explicit_direct,20,AB,blocked,5,correct,1493
23,2,yes,explicit_direct,21,AB,blocked,6,correct,1816
23,2,yes,explicit_direct,22,AB,blocked,4,correct,1371
23,2,yes,explicit_direct,23,AB,intermixed,2,correct,752
23,2,yes,explicit_direct,24,BC,intermixed,3,correct,3567
24,2,yes,feature_memory,1,N/A,intermixed,1,correct,2148
24,2,yes,feature_memory,2,N/A,blocked,4,correct,1662
24,2,yes,feature_memory,3,N/A,blocked,6,correct,1422
24,2,yes,feature_memory,4,N/A,intermixed,3,correct,1511
24,2,yes,feature_memory,5,N/A,blocked,6,correct,1383
24,2,yes,feature_memory,6,N/A,intermixed,1,correct,958
24,2,yes,feature_memory,7,N/A,intermixed,3,correct,1359
24,2,yes,feature_memory,8,N/A,intermixed,2,correct,1726
24,2,yes,feature_memory,9,N/A,blocked,4,correct,1302
24,2,yes,feature_memory,10,N/A,blocked,5,correct,1246
24,2,yes,feature_memory,11,N/A,intermixed,2,correct,1278
24,2,yes,feature_memory,12,N/A,blocked,5,correct,2166
24,2,yes,feature_generalization,1,N/A,intermixed,2,N/A,N/A
24,2,yes,feature_generalization,2,N/A,intermixed,3,N/A,N/A
24,2,yes,feature_generalization,3,N/A,intermixed,1,N/A,N/A
24,2,yes,feature_generalization,4,N/A,blocked,6,N/A,N/A
24,2,yes,feature_generalization,5,N/A,intermixed,2,correct,3558
24,2,yes,feature_generalization,6,N/A,blocked,6,incorrect,2694
24,2,yes,feature_generalization,7,N/A,intermixed,1,incorrect,3182
24,2,yes,feature_generalization,8,N/A,blocked,4,incorrect,2246
24,2,yes,feature_generalization,9,N/A,blocked,5,correct,3198
24,2,yes,feature_generalization,10,N/A,intermixed,3,N/A,N/A
24,2,yes,feature_generalization,11,N/A,blocked,5,N/A,N/A
24,2,yes,feature_generalization,12,N/A,blocked,4,N/A,N/A
24,2,yes,explicit_direct,1,AB,intermixed,2,N/A,N/A
24,2,yes,explicit_direct,2,AB,intermixed,3,correct,4198
24,2,yes,explicit_direct,3,AB,blocked,5,correct,2029
24,2,yes,explicit_direct,4,AB,intermixed,1,incorrect,2783
24,2,yes,explicit_direct,5,AB,blocked,5,correct,2103
24,2,yes,explicit_direct,6,BC,intermixed,3,correct,2446
24,2,yes,explicit_direct,7,BC,intermixed,1,correct,2165
24,2,yes,explicit_direct,8,AB,blocked,6,correct,1973
24,2,yes,explicit_direct,9,AB,intermixed,2,correct,2476
24,2,yes,explicit_direct,10,BC,blocked,5,correct,2222
24,2,yes,explicit_direct,11,AB,blocked,4,correct,1886
24,2,yes,explicit_direct,12,BC,intermixed,2,correct,2032
24,2,yes,explicit_direct,13,BC,intermixed,1,incorrect,2423
24,2,yes,explicit_direct,14,BC,blocked,4,correct,2684
24,2,yes,explicit_direct,15,BC,blocked,6,correct,1781
24,2,yes,explicit_direct,16,AB,blocked,4,correct,2318
24,2,yes,explicit_direct,17,BC,blocked,6,incorrect,1638
24,2,yes,explicit_direct,18,BC,blocked,5,correct,2232
24,2,yes,explicit_direct,19,BC,intermixed,3,correct,1909
24,2,yes,explicit_direct,20,AB,intermixed,1,incorrect,2335
24,2,yes,explicit_direct,21,BC,blocked,4,correct,2068
24,2,yes,explicit_direct,22,AB,intermixed,3,correct,2540
24,2,yes,explicit_direct,23,BC,intermixed,2,correct,2053
24,2,yes,explicit_direct,24,AB,blocked,6,correct,1231
25,2,yes,feature_memory,1,N/A,blocked,5,correct,2082
25,2,yes,feature_memory,2,N/A,intermixed,3,correct,1295
25,2,yes,feature_memory,3,N/A,blocked,6,correct,1279
25,2,yes,feature_memory,4,N/A,blocked,4,correct,2519
25,2,yes,feature_memory,5,N/A,intermixed,3,correct,2398
25,2,yes,feature_memory,6,N/A,blocked,5,correct,1479
25,2,yes,feature_memory,7,N/A,intermixed,1,correct,2287
25,2,yes,feature_memory,8,N/A,intermixed,2,correct,1696
25,2,yes,feature_memory,9,N/A,blocked,6,correct,1990
25,2,yes,feature_memory,10,N/A,blocked,4,correct,2623
25,2,yes,feature_memory,11,N/A,intermixed,1,correct,1548
25,2,yes,feature_memory,12,N/A,intermixed,2,correct,2262
25,2,yes,feature_generalization,1,N/A,intermixed,1,N/A,N/A
25,2,yes,feature_generalization,2,N/A,blocked,4,incorrect,3127
25,2,yes,feature_generalization,3,N/A,intermixed,1,correct,1921
25,2,yes,feature_generalization,4,N/A,intermixed,3,correct,2286
25,2,yes,feature_generalization,5,N/A,blocked,5,incorrect,2760
25,2,yes,feature_generalization,6,N/A,blocked,6,N/A,N/A
25,2,yes,feature_generalization,7,N/A,intermixed,2,correct,3295
25,2,yes,feature_generalization,8,N/A,blocked,5,incorrect,1979
25,2,yes,feature_generalization,9,N/A,intermixed,3,incorrect,2814
25,2,yes,feature_generalization,10,N/A,blocked,4,incorrect,2941
25,2,yes,feature_generalization,11,N/A,intermixed,2,incorrect,2525
25,2,yes,feature_generalization,12,N/A,blocked,6,incorrect,2670
25,2,yes,explicit_direct,1,AB,blocked,4,N/A,N/A
25,2,yes,explicit_direct,2,BC,blocked,6,correct,2839
25,2,yes,explicit_direct,3,BC,intermixed,1,incorrect,1894
25,2,yes,explicit_direct,4,BC,intermixed,3,incorrect,1430
25,2,yes,explicit_direct,5,BC,blocked,5,incorrect,3349
25,2,yes,explicit_direct,6,AB,blocked,6,correct,3461
25,2,yes,explicit_direct,7,BC,intermixed,3,correct,2735
25,2,yes,explicit_direct,8,BC,blocked,6,incorrect,1612
25,2,yes,explicit_direct,9,BC,blocked,4,incorrect,663
25,2,yes,explicit_direct,10,BC,intermixed,1,correct,2261
25,2,yes,explicit_direct,11,AB,blocked,5,correct,1281
25,2,yes,explicit_direct,12,AB,blocked,4,correct,2294
25,2,yes,explicit_direct,13,AB,intermixed,3,correct,2774
25,2,yes,explicit_direct,14,BC,intermixed,2,incorrect,2446
25,2,yes,explicit_direct,15,BC,blocked,4,correct,2573
25,2,yes,explicit_direct,16,AB,intermixed,1,incorrect,663
25,2,yes,explicit_direct,17,BC,intermixed,2,incorrect,748
25,2,yes,explicit_direct,18,AB,intermixed,1,correct,991
25,2,yes,explicit_direct,19,BC,blocked,5,incorrect,1133
25,2,yes,explicit_direct,20,AB,blocked,6,correct,623
25,2,yes,explicit_direct,21,AB,intermixed,3,correct,1488
25,2,yes,explicit_direct,22,AB,intermixed,2,correct,1335
25,2,yes,explicit_direct,23,AB,blocked,5,incorrect,768
25,2,yes,explicit_direct,24,AB,intermixed,2,incorrect,2612
26,2,yes,feature_memory,1,N/A,blocked,5,correct,3620
26,2,yes,feature_memory,2,N/A,intermixed,1,correct,2988
26,2,yes,feature_memory,3,N/A,intermixed,3,correct,2666
26,2,yes,feature_memory,4,N/A,blocked,6,correct,2895
26,2,yes,feature_memory,5,N/A,intermixed,2,correct,2481
26,2,yes,feature_memory,6,N/A,blocked,4,correct,2458
26,2,yes,feature_memory,7,N/A,blocked,5,correct,1614
26,2,yes,feature_memory,8,N/A,intermixed,1,correct,1968
26,2,yes,feature_memory,9,N/A,blocked,6,correct,2670
26,2,yes,feature_memory,10,N/A,intermixed,2,correct,2326
26,2,yes,feature_memory,11,N/A,blocked,4,correct,1809
26,2,yes,feature_memory,12,N/A,intermixed,3,correct,2643
26,2,yes,feature_generalization,1,N/A,intermixed,1,incorrect,2644
26,2,yes,feature_generalization,2,N/A,blocked,6,correct,3674
26,2,yes,feature_generalization,3,N/A,intermixed,3,incorrect,2883
26,2,yes,feature_generalization,4,N/A,intermixed,1,incorrect,1671
26,2,yes,feature_generalization,5,N/A,blocked,5,incorrect,3396
26,2,yes,feature_generalization,6,N/A,intermixed,2,correct,2168
26,2,yes,feature_generalization,7,N/A,blocked,6,correct,2987
26,2,yes,feature_generalization,8,N/A,intermixed,2,correct,1479
26,2,yes,feature_generalization,9,N/A,blocked,4,correct,3366
26,2,yes,feature_generalization,10,N/A,intermixed,3,incorrect,2193
26,2,yes,feature_generalization,11,N/A,blocked,4,correct,1759
26,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,2027
26,2,yes,explicit_direct,1,AB,intermixed,1,correct,3359
26,2,yes,explicit_direct,2,BC,intermixed,2,correct,2381
26,2,yes,explicit_direct,3,BC,blocked,5,correct,3413
26,2,yes,explicit_direct,4,BC,intermixed,1,correct,2727
26,2,yes,explicit_direct,5,AB,blocked,6,correct,4549
26,2,yes,explicit_direct,6,BC,blocked,4,correct,4158
26,2,yes,explicit_direct,7,BC,intermixed,3,correct,3428
26,2,yes,explicit_direct,8,AB,blocked,6,correct,3428
26,2,yes,explicit_direct,9,AB,intermixed,3,correct,4890
26,2,yes,explicit_direct,10,BC,blocked,6,correct,2827
26,2,yes,explicit_direct,11,AB,intermixed,2,correct,1909
26,2,yes,explicit_direct,12,AB,blocked,4,correct,3621
26,2,yes,explicit_direct,13,BC,blocked,5,correct,4387
26,2,yes,explicit_direct,14,AB,blocked,4,correct,2773
26,2,yes,explicit_direct,15,BC,intermixed,1,correct,3936
26,2,yes,explicit_direct,16,AB,intermixed,2,correct,2485
26,2,yes,explicit_direct,17,AB,blocked,5,correct,5327
26,2,yes,explicit_direct,18,AB,intermixed,3,correct,1728
26,2,yes,explicit_direct,19,AB,intermixed,1,incorrect,4941
26,2,yes,explicit_direct,20,BC,blocked,4,correct,2142
26,2,yes,explicit_direct,21,BC,intermixed,3,correct,2173
26,2,yes,explicit_direct,22,BC,intermixed,2,correct,1531
26,2,yes,explicit_direct,23,BC,blocked,6,correct,2714
26,2,yes,explicit_direct,24,AB,blocked,5,correct,2932
27,2,yes,feature_memory,1,N/A,intermixed,2,incorrect,2104
27,2,yes,feature_memory,2,N/A,blocked,6,correct,2335
27,2,yes,feature_memory,3,N/A,intermixed,1,correct,1276
27,2,yes,feature_memory,4,N/A,intermixed,2,correct,1628
27,2,yes,feature_memory,5,N/A,intermixed,1,correct,994
27,2,yes,feature_memory,6,N/A,blocked,6,correct,1542
27,2,yes,feature_memory,7,N/A,intermixed,3,correct,1940
27,2,yes,feature_memory,8,N/A,blocked,5,correct,2765
27,2,yes,feature_memory,9,N/A,intermixed,3,correct,1268
27,2,yes,feature_memory,10,N/A,blocked,4,correct,1395
27,2,yes,feature_memory,11,N/A,blocked,5,correct,1702
27,2,yes,feature_memory,12,N/A,blocked,4,correct,1469
27,2,yes,feature_generalization,1,N/A,intermixed,1,correct,2330
27,2,yes,feature_generalization,2,N/A,blocked,6,correct,1627
27,2,yes,feature_generalization,3,N/A,blocked,5,correct,2395
27,2,yes,feature_generalization,4,N/A,intermixed,3,incorrect,2045
27,2,yes,feature_generalization,5,N/A,blocked,4,correct,1971
27,2,yes,feature_generalization,6,N/A,intermixed,3,correct,1899
27,2,yes,feature_generalization,7,N/A,blocked,6,incorrect,2155
27,2,yes,feature_generalization,8,N/A,blocked,5,correct,1566
27,2,yes,feature_generalization,9,N/A,intermixed,2,incorrect,1423
27,2,yes,feature_generalization,10,N/A,blocked,4,incorrect,1629
27,2,yes,feature_generalization,11,N/A,intermixed,1,correct,1732
27,2,yes,feature_generalization,12,N/A,intermixed,2,correct,1633
27,2,yes,explicit_direct,1,BC,intermixed,3,correct,1525
27,2,yes,explicit_direct,2,AB,intermixed,1,correct,2015
27,2,yes,explicit_direct,3,AB,blocked,4,correct,1715
27,2,yes,explicit_direct,4,BC,intermixed,2,correct,1491
27,2,yes,explicit_direct,5,AB,intermixed,3,correct,1015
27,2,yes,explicit_direct,6,BC,blocked,6,correct,1107
27,2,yes,explicit_direct,7,BC,intermixed,1,correct,1539
27,2,yes,explicit_direct,8,BC,blocked,4,correct,1902
27,2,yes,explicit_direct,9,AB,intermixed,1,correct,1140
27,2,yes,explicit_direct,10,AB,blocked,5,correct,1232
27,2,yes,explicit_direct,11,AB,blocked,6,correct,1655
27,2,yes,explicit_direct,12,BC,intermixed,3,correct,1191
27,2,yes,explicit_direct,13,AB,blocked,4,correct,1704
27,2,yes,explicit_direct,14,BC,intermixed,2,correct,1557
27,2,yes,explicit_direct,15,AB,intermixed,3,correct,1102
27,2,yes,explicit_direct,16,AB,blocked,6,correct,913
27,2,yes,explicit_direct,17,BC,intermixed,1,correct,1806
27,2,yes,explicit_direct,18,AB,blocked,5,correct,1918
27,2,yes,explicit_direct,19,BC,blocked,4,correct,1867
27,2,yes,explicit_direct,20,BC,blocked,5,incorrect,1113
27,2,yes,explicit_direct,21,AB,intermixed,2,correct,2158
27,2,yes,explicit_direct,22,BC,blocked,6,correct,1135
27,2,yes,explicit_direct,23,BC,blocked,5,correct,2047
27,2,yes,explicit_direct,24,AB,intermixed,2,incorrect,2297
28,2,,feature_memory,1,N/A,blocked,6,correct,1694
28,2,,feature_memory,2,N/A,intermixed,3,correct,1222
28,2,,feature_memory,3,N/A,blocked,5,correct,1846
28,2,,feature_memory,4,N/A,intermixed,1,correct,1758
28,2,,feature_memory,5,N/A,intermixed,2,correct,1302
28,2,,feature_memory,6,N/A,intermixed,1,correct,1310
28,2,,feature_memory,7,N/A,blocked,4,correct,1398
28,2,,feature_memory,8,N/A,intermixed,2,correct,1108
28,2,,feature_memory,9,N/A,intermixed,3,correct,1134
28,2,,feature_memory,10,N/A,blocked,5,correct,1303
28,2,,feature_memory,11,N/A,blocked,6,correct,1294
28,2,,feature_memory,12,N/A,blocked,4,correct,1239
28,2,,feature_generalization,1,N/A,intermixed,2,incorrect,1909
28,2,,feature_generalization,2,N/A,blocked,5,incorrect,3374
28,2,,feature_generalization,3,N/A,blocked,6,correct,3430
28,2,,feature_generalization,4,N/A,intermixed,2,incorrect,1631
28,2,,feature_generalization,5,N/A,intermixed,1,correct,1847
28,2,,feature_generalization,6,N/A,intermixed,3,correct,2935
28,2,,feature_generalization,7,N/A,intermixed,1,correct,2216
